"naics","employment_march","establishments","payroll_quarter1","year"
"523210",NA,109,NA,2008
"523910",38458,7895,1471593000,2008
"523920",243564,19598,20551606000,2008
"523930",90837,19169,3126762000,2008
"523991",47752,2706,976936000,2008
"523999",11633,828,462515000,2008
"524113",398744,8602,10686690000,2008
"524114",468821,4704,8909177000,2008
"524126",548900,15301,12237050000,2008
"524127",70111,6048,1280311000,2008
"524128",18104,531,236643000,2008
"524130",13458,467,850101000,2008
"524210",696448,134636,9961494000,2008
"524291",39303,5169,555327000,2008
"524292",153192,5315,2157276000,2008
"524298",24599,2420,410616000,2008
"525910",NA,175,NA,2008
"525990",5178,800,115362000,2008
"531110",295524,59972,2219152000,2008
"531120",172534,32022,2594646000,2008
"531130",37924,14835,218254000,2008
"531190",33889,8895,268082000,2008
"531210",342332,99866,4222200000,2008
"531311",390086,36670,3382115000,2008
"531312",149495,16973,2295784000,2008
"531320",39186,14955,381823000,2008
"531390",67280,14642,1265620000,2008
"532111",NA,6991,NA,2008
"532112",7208,557,109912000,2008
"532120",54837,6305,548916000,2008
"532210",NA,5551,206498000,2008
"532220",10558,1814,46143000,2008
"532230",113748,14291,401109000,2008
"532291",35218,3743,346768000,2008
"532292",7984,1749,38821000,2008
"532299",43607,4466,303083000,2008
"532310",43455,4566,363442000,2008
"532411",6197,817,167994000,2008
"532412",57209,4821,826355000,2008
"532420",6619,840,100245000,2008
"532490",94722,7915,1110458000,2008
"533110",32006,2406,637065000,2008
"541110",1110114,173354,19767990000,2008
"541191",69399,11444,711402000,2008
"541199",19007,3149,214325000,2008
"541211",441420,56709,6128813000,2008
"541213",212523,25337,863446000,2008
"541214",446884,5267,4489314000,2008
"541219",217696,36173,1917838000,2008
"541310",210065,24630,3163273000,2008
"541320",33687,6268,370088000,2008
"541330",997691,58666,18338573000,2008
"541340",11396,3043,123890000,2008
"541350",16603,5470,160749000,2008
"541360",12611,911,194759000,2008
"541370",63972,9400,673712000,2008
"541380",111787,6588,1427356000,2008
"541410",45921,13235,484200000,2008
"541420",17322,1735,324800000,2008
"541430",59900,16406,684518000,2008
"541490",7227,1910,82326000,2008
"541511",585575,54683,11853334000,2008
"541512",498736,48199,10252073000,2008
"541513",110989,4905,2130529000,2008
"541519",129434,10807,2667961000,2008
"541611",375146,61380,7625260000,2008
"541612",83779,7056,1645328000,2008
"541613",141419,26263,1797943000,2008
"541614",86334,6559,890441000,2008
"541618",15993,6328,230598000,2008
"541620",72218,10086,1005836000,2008
"541690",94743,23870,1564126000,2008
"541711",102724,2926,3431874000,2008
"541712",491494,11157,12185071000,2008
"541720",39710,2095,636631000,2008
"541810",165062,14312,3044105000,2008
"541820",53063,7964,1035126000,2008
"541830",14931,966,288389000,2008
"541840",14521,1957,241203000,2008
"541850",33423,2649,345988000,2008
"541860",72688,3386,790614000,2008
"541870",17993,983,268532000,2008
"541890",107780,8317,808709000,2008
"541910",121552,5835,1416266000,2008
"541921",78787,14833,328546000,2008
"541922",12460,3956,118104000,2008
"541930",15484,2017,177687000,2008
"541940",301850,28547,2092052000,2008
"541990",89734,16578,1162209000,2008
"551111",14641,1086,503024000,2008
"551112",145144,7214,3272827000,2008
"551114",2727622,43461,74518330000,2008
"561110",448438,29346,5627357000,2008
"561210",250865,5551,2919347000,2008
"561311",248011,8477,1580607000,2008
"561312",38485,7256,835104000,2008
"561320",2875337,33858,16912319000,2008
"561330",2069045,4761,18140920000,2008
"561410",44953,5052,351438000,2008
"561421",59950,1823,372563000,2008
"561422",368750,3510,1973112000,2008
"561431",21869,5225,97452000,2008
"561439",75033,6426,684951000,2008
"561440",150671,5000,1193019000,2008
"561450",20804,823,599227000,2008
"561491",7008,1012,54435000,2008
"561492",14210,3406,139737000,2008
"561499",64925,3919,710119000,2008
"561510",123191,15866,1723929000,2008
"561520",31307,2873,304942000,2008
"561591",11371,1116,102521000,2008
"561599",93441,2642,1194456000,2008
"561611",43044,4967,366411000,2008
"561612",638312,9713,3416206000,2008
"561613",28869,693,230403000,2008
"561621",105732,6562,1123892000,2008
"561622",15877,3811,127577000,2008
"561710",95562,12330,777820000,2008
"561720",952495,53093,3921416000,2008
"561730",559630,92167,3345935000,2008
"561740",39953,8394,226009000,2008
"561790",54315,11462,373288000,2008
"561910",46925,1939,333037000,2008
"561920",86815,4611,785779000,2008
"561990",172101,14141,1535265000,2008
"562111",177771,8589,1968287000,2008
"562112",10039,543,122310000,2008
"562119",7301,867,69870000,2008
"562211",22985,807,302097000,2008
"562212",20078,1441,240666000,2008
"562213",4389,123,93776000,2008
"562219",2863,231,33158000,2008
"562910",74088,3616,847449000,2008
"562920",16215,1169,144142000,2008
"562991",21171,3309,178688000,2008
"562998",10363,1018,110599000,2008
"611110",842574,20901,6225241000,2008
"611210",82835,882,606817000,2008
"611310",1622296,4153,13617410000,2008
"611410",9168,405,67687000,2008
"611420",16639,1969,212632000,2008
"611430",43328,5558,595455000,2008
"611511",16769,1755,106367000,2008
"611512",15977,972,183817000,2008
"611513",15450,1474,108609000,2008
"611519",76602,4000,637642000,2008
"611610",75856,11320,274425000,2008
"611620",79997,12584,292597000,2008
"611630",19435,1357,79264000,2008
"611691",98898,7848,357702000,2008
"611692",13114,2321,53531000,2008
"611699",31301,4029,238841000,2008
"611710",81058,7050,769972000,2008
"621111",2132453,209522,33775152000,2008
"621112",40810,10940,447582000,2008
"621210",835884,127877,8183255000,2008
"621310",122685,37420,752136000,2008
"621320",107377,20389,815286000,2008
"621330",82110,16648,589674000,2008
"621340",245768,29986,2132813000,2008
"621391",36867,8651,296474000,2008
"621399",42779,12455,337854000,2008
"621410",21550,2319,182507000,2008
"621420",200421,8891,1561131000,2008
"621491",31049,607,426877000,2008
"621492",78445,4708,830078000,2008
"621493",107632,5148,1217606000,2008
"621498",243620,9241,3050533000,2008
"621511",146365,6370,1885863000,2008
"621512",95950,7080,1330436000,2008
"621610",1035119,24129,6212514000,2008
"621910",143413,4670,1079132000,2008
"621991",72507,1327,722085000,2008
"621999",63745,3589,742952000,2008
"622110",5133837,5413,62336382000,2008
"622210",213531,642,2446870000,2008
"622310",237791,959,2961548000,2008
"623110",1587187,16462,10492467000,2008
"623210",457738,26349,2354600000,2008
"623220",153856,6767,1023866000,2008
"623311",468888,6176,2669172000,2008
"623312",309819,14929,1498737000,2008
"623990",151718,6144,1002447000,2008
"624110",161426,9952,1073407000,2008
"624120",671334,21292,2858978000,2008
"624190",403081,27526,2522074000,2008
"624210",33438,4161,183950000,2008
"624221",67625,3865,404754000,2008
"624229",45005,4137,349934000,2008
"624230",24761,1786,195733000,2008
"624310",325437,7560,1307781000,2008
"624410",884235,74920,3585958000,2008
"711110",71708,3418,506655000,2008
"711120",8949,647,59294000,2008
"711130",41098,4438,310898000,2008
"711190",9535,408,68053000,2008
"711211",56380,850,3007642000,2008
"711212",50721,718,339417000,2008
"711219",20165,2848,219579000,2008
"711310",103143,2665,494062000,2008
"711320",26690,3984,237948000,2008
"711410",18856,3558,356498000,2008
"711510",44979,20943,803547000,2008
"712110",85251,4723,601248000,2008
"712120",10426,1222,55827000,2008
"712130",31427,600,205835000,2008
"712190",6362,727,40914000,2008
"713110",110297,524,535081000,2008
"713120",32145,2620,92328000,2008
"713210",114442,349,832961000,2008
"713290",59825,2132,382995000,2008
"713910",322631,12059,1699717000,2008
"713920",78431,373,303580000,2008
"713930",28686,3972,196835000,2008
"713940",563104,30961,1736166000,2008
"713950",81323,4492,266243000,2008
"713990",92772,15048,391321000,2008
"721110",1489183,48664,8258503000,2008
"721120",414690,345,3461368000,2008
"721191",15913,3282,54425000,2008
"721199",6054,1355,25472000,2008
"721211",19585,4282,84362000,2008
"721214",19965,2988,103310000,2008
"721310",10836,2150,43602000,2008
"722110",4707921,221202,16787193000,2008
"722211",3516944,210730,9715205000,2008
"722212",154837,7208,491479000,2008
"722213",553269,51214,1553467000,2008
"722310",518509,25552,2229366000,2008
"722320",135031,10556,494534000,2008
"722330",7179,1984,21682000,2008
"722410",356413,45074,1109787000,2008
"811111",332565,78909,2534345000,2008
"811112",8474,2601,54426000,2008
"811113",23397,5963,189249000,2008
"811118",21682,5001,154694000,2008
"811121",223523,34928,2064075000,2008
"811122",30844,6703,250504000,2008
"811191",66283,8485,327655000,2008
"811192",143871,15148,495048000,2008
"811198",15792,3177,116377000,2008
"811211",16670,2255,141886000,2008
"811212",44532,5154,488086000,2008
"811213",21046,1671,218273000,2008
"811219",41453,3582,548540000,2008
"811310",199316,22809,2121711000,2008
"811411",4730,1714,25275000,2008
"811412",24492,4511,174994000,2008
"811420",15644,4416,97409000,2008
"811430",2309,1033,12067000,2008
"811490",34968,9430,238627000,2008
"812111",14629,3974,65677000,2008
"812112",455190,77390,2126862000,2008
"812113",35098,12622,114580000,2008
"812191",NA,3047,125203000,2008
"812199",95998,16101,326607000,2008
"812210",100328,15248,723798000,2008
"812220",35458,5537,271501000,2008
"812310",39506,10755,153631000,2008
"812320",168657,25309,693831000,2008
"812331",59044,1083,400526000,2008
"812332",63961,1715,619777000,2008
"812910",56159,11813,215917000,2008
"812921",16204,988,121164000,2008
"812922",2120,621,9265000,2008
"812930",133202,13181,546464000,2008
"812990",56562,9887,300527000,2008
"813110",1699238,179992,7805470000,2008
"813211",108838,9677,1377436000,2008
"813212",53630,4119,661812000,2008
"813219",29179,3203,303168000,2008
"813311",31089,2921,308225000,2008
"813312",58132,6275,486799000,2008
"813319",50627,6472,459402000,2008
"813410",262578,28784,1077978000,2008
"813910",117457,17068,1746832000,2008
"813920",79106,6908,1179835000,2008
"813930",172782,15351,1251483000,2008
"813940",13928,2523,116045000,2008
"813990",136006,20640,1080823000,2008
"113110",2141,371,25484000,2009
"113210",1566,176,11734000,2009
"113310",49296,8435,406130000,2009
"114111",3549,1091,42246000,2009
"114112",1829,871,13044000,2009
"114119",80,32,497000,2009
"114210",1800,304,13678000,2009
"115111",2096,243,15733000,2009
"115112",11069,2025,86530000,2009
"115113",1857,309,13463000,2009
"115114",35662,1030,240611000,2009
"115115",8614,413,36106000,2009
"115116",3529,513,34496000,2009
"115210",20065,4242,139099000,2009
"115310",10676,1624,88192000,2009
"211111",98516,7568,2827298000,2009
"211112",8878,323,244094000,2009
"212111",39928,593,658457000,2009
"212112",42905,424,782872000,2009
"212113",1128,69,14452000,2009
"212210",4763,23,86199000,2009
"212221",10908,157,214343000,2009
"212222",414,9,7944000,2009
"212231",2234,28,43211000,2009
"212234",11417,35,165202000,2009
"212291",722,28,12127000,2009
"212299",4087,33,69239000,2009
"212311",3514,390,28987000,2009
"212312",26674,1453,298310000,2009
"212313",6651,359,66840000,2009
"212319",7031,451,76620000,2009
"212321",18887,2082,179314000,2009
"212322",6271,141,72353000,2009
"212324",2249,32,34349000,2009
"212325",2220,95,22967000,2009
"212391",3022,17,56041000,2009
"212392",NA,11,NA,2009
"212393",1634,40,26568000,2009
"212399",3298,219,38487000,2009
"213111",80005,2408,1463213000,2009
"213112",197378,9085,3536214000,2009
"213113",9616,336,134170000,2009
"213114",5162,241,115597000,2009
"213115",2441,247,24260000,2009
"221111",2568,304,53272000,2009
"221112",64083,1147,1633128000,2009
"221113",41502,87,1382064000,2009
"221119",5059,438,109209000,2009
"221121",8897,142,252138000,2009
"221122",390375,7941,10141289000,2009
"221210",84720,2369,1764850000,2009
"221310",34252,4097,440526000,2009
"221320",7709,719,88926000,2009
"221330",2387,68,53374000,2009
"236115",218269,61966,1972363000,2009
"236116",39867,3659,609209000,2009
"236117",114731,18415,1707889000,2009
"236118",265943,84854,2089418000,2009
"236210",72602,3353,997385000,2009
"236220",579437,39578,8557893000,2009
"237110",160041,12554,1876491000,2009
"237120",143150,1921,2313932000,2009
"237130",195138,5629,2693743000,2009
"237210",50658,8954,622200000,2009
"237310",280204,11219,3372153000,2009
"237990",65682,4617,893276000,2009
"238110",211383,22178,1909136000,2009
"238120",69038,3584,791470000,2009
"238130",71581,12793,531916000,2009
"238140",167381,22087,1364833000,2009
"238150",54588,5286,607492000,2009
"238160",156194,17901,1303239000,2009
"238170",36187,8490,283048000,2009
"238190",41897,5287,431907000,2009
"238210",749170,73817,8878673000,2009
"238220",894612,95212,10311687000,2009
"238290",137146,6793,2011045000,2009
"238310",234806,19506,2329415000,2009
"238320",174518,34952,1316650000,2009
"238330",68000,14778,581517000,2009
"238340",54468,9745,464075000,2009
"238350",121244,28662,1020280000,2009
"238390",63010,6590,554778000,2009
"238910",282970,36965,2789705000,2009
"238990",193213,31632,1697054000,2009
"311111",21458,256,195809000,2009
"311119",29223,1475,294766000,2009
"311211",10706,298,126683000,2009
"311212",3680,61,37275000,2009
"311213",917,20,12926000,2009
"311221",9112,71,139859000,2009
"311222",6382,118,79758000,2009
"311223",NA,43,NA,2009
"311225",9023,121,109056000,2009
"311230",14773,65,216159000,2009
"311311",3720,25,48113000,2009
"311312",3162,23,42492000,2009
"311313",6501,34,64210000,2009
"311320",6601,173,76394000,2009
"311330",27651,1004,232973000,2009
"311340",16974,409,169929000,2009
"311411",30235,221,239802000,2009
"311412",55372,421,467277000,2009
"311421",45213,686,445741000,2009
"311422",15748,122,164659000,2009
"311423",13211,179,124218000,2009
"311511",58448,452,688230000,2009
"311512",1916,40,19787000,2009
"311513",44691,509,467200000,2009
"311514",13404,191,171756000,2009
"311520",19765,387,201661000,2009
"311611",155529,1531,1206741000,2009
"311612",102116,1336,830555000,2009
"311613",9897,232,110106000,2009
"311615",233374,545,1468111000,2009
"311711",2123,93,18383000,2009
"311712",28771,552,237997000,2009
"311811",52274,5957,208420000,2009
"311812",134440,2543,1194826000,2009
"311813",18626,229,163404000,2009
"311821",30775,349,290393000,2009
"311822",15630,281,146046000,2009
"311823",3757,143,35978000,2009
"311830",16472,365,111779000,2009
"311911",14201,229,120622000,2009
"311919",29665,341,276271000,2009
"311920",13521,400,163156000,2009
"311930",5938,170,80421000,2009
"311941",15733,327,169655000,2009
"311942",17419,351,228259000,2009
"311991",36478,662,280694000,2009
"311999",28642,691,294578000,2009
"312111",50268,458,555069000,2009
"312112",9587,315,102470000,2009
"312113",4619,478,32312000,2009
"312120",26104,479,388905000,2009
"312130",33370,2273,349339000,2009
"312140",5348,116,74730000,2009
"312210",NA,14,NA,2009
"312221",9380,26,185397000,2009
"312229",5529,63,87558000,2009
"313111",18276,216,124509000,2009
"313112",11949,91,82629000,2009
"313113",1360,55,8360000,2009
"313210",22885,407,176435000,2009
"313221",7176,185,55083000,2009
"313222",940,81,5300000,2009
"313230",18937,246,235844000,2009
"313241",3175,79,22086000,2009
"313249",4421,128,33211000,2009
"313311",13029,540,102179000,2009
"313312",12235,461,88808000,2009
"313320",7543,190,80190000,2009
"314110",33097,319,279752000,2009
"314121",9312,1277,59726000,2009
"314129",15736,617,101898000,2009
"314911",5382,211,31330000,2009
"314912",15646,1394,113047000,2009
"314991",3849,137,34626000,2009
"314992",2520,20,25374000,2009
"314999",32268,2582,214474000,2009
"315111",4007,49,21794000,2009
"315119",7879,129,51870000,2009
"315191",4176,152,28645000,2009
"315192",178,16,1648000,2009
"315211",15148,781,69313000,2009
"315212",39266,3769,161569000,2009
"315221",882,11,4795000,2009
"315222",5751,171,32461000,2009
"315223",5100,124,25116000,2009
"315224",977,37,5128000,2009
"315225",6326,108,31522000,2009
"315228",3096,95,17367000,2009
"315231",1426,72,15944000,2009
"315232",4794,176,51042000,2009
"315233",6160,361,55275000,2009
"315234",1201,98,10705000,2009
"315239",5976,306,61429000,2009
"315291",257,31,1521000,2009
"315292",571,113,4285000,2009
"315299",8925,352,55520000,2009
"315991",3788,154,24268000,2009
"315992",1244,58,6072000,2009
"315993",NA,41,NA,2009
"315999",4606,484,29800000,2009
"316110",3524,220,29483000,2009
"316211",2187,45,17851000,2009
"316212",NA,2,NA,2009
"316213",5800,90,42740000,2009
"316214",3066,50,18746000,2009
"316219",760,47,5266000,2009
"316991",3459,181,21083000,2009
"316992",1768,99,21461000,2009
"316993",2107,108,17332000,2009
"316999",6135,404,37998000,2009
"321113",72237,3181,569491000,2009
"321114",12001,484,110621000,2009
"321211",13449,278,101015000,2009
"321212",15229,118,139159000,2009
"321213",5023,136,48425000,2009
"321214",21640,972,163963000,2009
"321219",16476,241,170311000,2009
"321911",54264,1313,483449000,2009
"321912",22966,994,171116000,2009
"321918",31006,1823,240838000,2009
"321920",49363,2813,307104000,2009
"321991",27729,323,187397000,2009
"321992",16958,718,145600000,2009
"321999",27500,1748,196750000,2009
"322110",6036,40,105693000,2009
"322121",70210,246,1142154000,2009
"322122",4656,25,81810000,2009
"322130",35362,181,593515000,2009
"322211",87215,1373,1002665000,2009
"322212",39594,502,435923000,2009
"322213",2799,78,24580000,2009
"322214",6612,222,67253000,2009
"322215",11373,66,104107000,2009
"322221",4896,125,54544000,2009
"322222",29193,462,364015000,2009
"322223",2913,46,32062000,2009
"322224",9468,96,85358000,2009
"322225",4821,42,62765000,2009
"322226",2172,67,20023000,2009
"322231",7137,194,69181000,2009
"322232",15994,200,152162000,2009
"322233",4155,122,30441000,2009
"322291",19752,144,237752000,2009
"322299",16893,475,161021000,2009
"323110",265820,11447,2769455000,2009
"323111",15459,265,157381000,2009
"323112",32980,918,367565000,2009
"323113",61521,4519,447932000,2009
"323114",27912,5513,205845000,2009
"323115",37426,2462,373715000,2009
"323116",17758,542,171755000,2009
"323117",29746,553,284069000,2009
"323118",6929,184,60571000,2009
"323119",15682,1851,136314000,2009
"323121",19482,967,145987000,2009
"323122",19003,1305,242886000,2009
"324110",63960,303,1723015000,2009
"324121",13568,1364,135557000,2009
"324122",10128,214,143928000,2009
"324191",9717,300,150778000,2009
"324199",3033,100,47233000,2009
"325110",8334,50,224251000,2009
"325120",NA,493,179798000,2009
"325131",NA,87,NA,2009
"325132",4085,91,69185000,2009
"325181",NA,44,NA,2009
"325182",1524,31,25688000,2009
"325188",29828,637,520889000,2009
"325191",2620,58,31217000,2009
"325192",3139,31,78321000,2009
"325193",8299,231,107138000,2009
"325199",70429,729,1310892000,2009
"325211",64017,1036,1054894000,2009
"325212",8841,140,166528000,2009
"325221",1593,18,28059000,2009
"325222",12587,105,136597000,2009
"325311",4373,152,72065000,2009
"325312",5795,73,97220000,2009
"325314",8224,430,85590000,2009
"325320",11042,225,194533000,2009
"325411",26602,384,522088000,2009
"325412",151221,974,3358407000,2009
"325413",26284,244,575036000,2009
"325414",38693,320,785670000,2009
"325510",35845,1259,473024000,2009
"325520",21219,557,278098000,2009
"325611",22972,669,313506000,2009
"325612",15336,515,184017000,2009
"325613",6096,157,103650000,2009
"325620",54367,812,686750000,2009
"325910",17158,492,206064000,2009
"325920",6273,79,84351000,2009
"325991",17473,497,203506000,2009
"325992",18442,350,239411000,2009
"325998",33680,1168,475726000,2009
"326111",31289,359,315004000,2009
"326112",25099,345,293941000,2009
"326113",35035,615,419640000,2009
"326121",17935,449,191823000,2009
"326122",21048,445,214715000,2009
"326130",10770,243,112956000,2009
"326140",25330,478,224952000,2009
"326150",26985,655,254744000,2009
"326160",33746,450,339239000,2009
"326191",17500,489,146427000,2009
"326192",4085,64,54344000,2009
"326199",318040,6704,2855284000,2009
"326211",46384,120,594465000,2009
"326212",7031,460,57197000,2009
"326220",16578,266,174148000,2009
"326291",24991,476,223728000,2009
"326299",31635,733,302465000,2009
"327111",2730,22,24552000,2009
"327112",7053,622,48837000,2009
"327113",4345,103,52098000,2009
"327121",7281,182,69107000,2009
"327122",4986,152,42776000,2009
"327123",1326,43,12344000,2009
"327124",3569,131,37222000,2009
"327125",4510,103,60221000,2009
"327211",11632,75,126587000,2009
"327212",19135,478,225801000,2009
"327213",NA,71,NA,2009
"327215",43356,1277,411132000,2009
"327310",15558,271,224405000,2009
"327320",77992,5751,705246000,2009
"327331",17600,851,177800000,2009
"327332",9427,370,97674000,2009
"327390",52890,2214,518663000,2009
"327410",4798,90,63002000,2009
"327420",9291,238,112418000,2009
"327910",13285,302,153256000,2009
"327991",24195,1970,201734000,2009
"327992",6201,265,82639000,2009
"327993",15203,295,181551000,2009
"327999",8781,443,95268000,2009
"331111",100493,566,1664353000,2009
"331112",1719,22,24992000,2009
"331210",16753,201,220503000,2009
"331221",9200,168,116467000,2009
"331222",13915,276,145828000,2009
"331311",NA,15,NA,2009
"331312",7414,65,125878000,2009
"331314",4683,133,52898000,2009
"331315",16733,113,241849000,2009
"331316",17553,183,176098000,2009
"331319",3443,74,35637000,2009
"331411",1595,10,22949000,2009
"331419",8882,166,138029000,2009
"331421",10739,104,135800000,2009
"331422",9293,123,99814000,2009
"331423",833,23,10739000,2009
"331491",17137,281,235560000,2009
"331492",10090,246,127120000,2009
"331511",39676,443,434979000,2009
"331512",15495,131,173535000,2009
"331513",15752,219,181437000,2009
"331521",20438,278,184525000,2009
"331522",7454,154,74626000,2009
"331524",17208,414,158289000,2009
"331525",5833,223,56052000,2009
"331528",4520,122,49617000,2009
"332111",20914,387,265449000,2009
"332112",7957,77,99143000,2009
"332114",18511,466,208797000,2009
"332115",3241,53,40147000,2009
"332116",51144,1550,523494000,2009
"332117",6974,136,68962000,2009
"332211",4607,135,55475000,2009
"332212",28989,1111,295260000,2009
"332213",5401,125,63436000,2009
"332214",3333,66,35429000,2009
"332311",26635,754,286331000,2009
"332312",103986,3569,1171039000,2009
"332313",31792,1321,321866000,2009
"332321",54949,1210,504928000,2009
"332322",99203,4241,971636000,2009
"332323",34217,2415,338125000,2009
"332410",24171,317,324495000,2009
"332420",28128,638,332973000,2009
"332431",17832,180,248330000,2009
"332439",13097,365,128143000,2009
"332510",31758,706,335442000,2009
"332611",3710,111,35745000,2009
"332612",11580,322,112724000,2009
"332618",26135,1039,233608000,2009
"332710",234279,19871,2376582000,2009
"332721",85369,3198,877121000,2009
"332722",36153,850,419766000,2009
"332811",20782,820,230964000,2009
"332812",48094,2524,464852000,2009
"332813",49905,2533,421578000,2009
"332911",35310,520,484735000,2009
"332912",33311,381,398647000,2009
"332913",8387,123,99358000,2009
"332919",18646,280,293243000,2009
"332991",23599,188,262591000,2009
"332992",8463,119,108982000,2009
"332993",12981,47,215840000,2009
"332994",13616,242,161791000,2009
"332995",4861,90,82585000,2009
"332996",29083,770,320168000,2009
"332997",5041,427,62273000,2009
"332998",3455,65,33348000,2009
"332999",71883,3420,693465000,2009
"333111",57036,1083,674059000,2009
"333112",22919,162,184140000,2009
"333120",60863,787,757428000,2009
"333131",12282,251,157002000,2009
"333132",47919,685,751037000,2009
"333210",3521,232,40726000,2009
"333220",14126,497,167271000,2009
"333291",9037,235,131629000,2009
"333292",5583,288,54956000,2009
"333293",11146,407,154325000,2009
"333294",15845,494,222547000,2009
"333295",16768,204,421631000,2009
"333298",35549,1289,482173000,2009
"333311",3605,80,33011000,2009
"333312",3942,49,42275000,2009
"333313",6537,88,93543000,2009
"333314",16899,430,263701000,2009
"333315",5165,217,66151000,2009
"333319",40812,1174,504757000,2009
"333411",15795,358,146922000,2009
"333412",8232,152,90008000,2009
"333414",17524,431,200445000,2009
"333415",91708,859,968239000,2009
"333511",31971,1822,358166000,2009
"333512",18977,659,254949000,2009
"333513",8441,327,98132000,2009
"333514",44778,2830,516163000,2009
"333515",26253,1316,277963000,2009
"333516",2587,62,38780000,2009
"333518",8172,328,110163000,2009
"333611",31206,230,509304000,2009
"333612",13074,244,154548000,2009
"333613",15779,251,187541000,2009
"333618",41816,321,515863000,2009
"333911",33250,540,515194000,2009
"333912",21769,310,333047000,2009
"333913",4234,38,62718000,2009
"333921",7980,186,96368000,2009
"333922",29000,804,380989000,2009
"333923",17240,325,206134000,2009
"333924",20997,376,241299000,2009
"333991",5480,150,58748000,2009
"333992",15098,322,199994000,2009
"333993",19423,545,276765000,2009
"333994",10664,336,136575000,2009
"333995",21768,326,281832000,2009
"333996",10939,153,135347000,2009
"333997",3633,90,44083000,2009
"333999",46619,1583,619869000,2009
"334111",39977,380,927338000,2009
"334112",15518,119,266831000,2009
"334113",2140,39,47034000,2009
"334119",32965,675,550375000,2009
"334210",22501,307,401718000,2009
"334220",103493,806,2178650000,2009
"334290",17208,422,231378000,2009
"334310",12847,462,147035000,2009
"334411",5491,79,75459000,2009
"334412",28493,655,288289000,2009
"334413",108050,904,2128620000,2009
"334414",5472,71,57147000,2009
"334415",4124,64,39940000,2009
"334416",10387,298,97477000,2009
"334417",20720,229,250826000,2009
"334418",66774,970,784458000,2009
"334419",49480,1168,604714000,2009
"334510",68819,646,1379855000,2009
"334511",145053,612,2927633000,2009
"334512",11241,303,142624000,2009
"334513",36971,883,545423000,2009
"334514",14758,219,195564000,2009
"334515",37316,833,695437000,2009
"334516",36109,589,692120000,2009
"334517",14461,177,285015000,2009
"334518",1944,114,19355000,2009
"334519",30538,835,477934000,2009
"334611",2060,193,31833000,2009
"334612",14775,388,153292000,2009
"334613",5545,104,201090000,2009
"335110",8060,85,105726000,2009
"335121",9552,374,90960000,2009
"335122",18354,387,200877000,2009
"335129",15111,307,170140000,2009
"335211",7038,102,75260000,2009
"335212",3080,34,34387000,2009
"335221",10471,97,86493000,2009
"335222",10617,27,102278000,2009
"335224",NA,14,NA,2009
"335228",9479,37,90977000,2009
"335311",19807,261,225364000,2009
"335312",37587,500,426790000,2009
"335313",32374,498,404940000,2009
"335314",35311,1031,459403000,2009
"335911",18146,112,200669000,2009
"335912",6925,53,85110000,2009
"335921",5587,98,77331000,2009
"335929",25756,332,284105000,2009
"335931",26750,460,294541000,2009
"335932",14575,174,163864000,2009
"335991",8020,150,96694000,2009
"335999",32609,827,479138000,2009
"336111",54840,179,801131000,2009
"336112",56843,86,987095000,2009
"336120",22735,90,265489000,2009
"336211",39504,787,397954000,2009
"336212",18811,407,175732000,2009
"336213",8436,71,67477000,2009
"336214",29215,742,236894000,2009
"336311",7619,109,72857000,2009
"336312",40721,781,547489000,2009
"336321",10301,97,106995000,2009
"336322",42089,657,538282000,2009
"336330",31727,258,343866000,2009
"336340",21687,204,202631000,2009
"336350",52065,490,774498000,2009
"336360",40921,409,387993000,2009
"336370",66944,769,760853000,2009
"336391",13250,78,131395000,2009
"336399",104428,1418,967013000,2009
"336411",164677,287,3406711000,2009
"336412",69895,457,1142951000,2009
"336413",112163,863,1859068000,2009
"336414",31715,33,685439000,2009
"336415",15068,28,308476000,2009
"336419",7667,56,135606000,2009
"336510",27696,235,388878000,2009
"336611",106602,649,1405502000,2009
"336612",31157,966,276824000,2009
"336991",11929,432,132628000,2009
"336992",19875,75,314434000,2009
"336999",12641,378,125681000,2009
"337110",96094,8214,739245000,2009
"337121",58030,1179,421847000,2009
"337122",39347,2778,273067000,2009
"337124",8555,297,69419000,2009
"337125",3751,185,30144000,2009
"337127",30489,735,293536000,2009
"337129",1798,238,13655000,2009
"337211",14702,416,132954000,2009
"337212",40854,2087,419463000,2009
"337214",24477,273,273536000,2009
"337215",35974,1235,310270000,2009
"337910",19929,495,171472000,2009
"337920",14262,440,110658000,2009
"339112",109359,1320,1757658000,2009
"339113",108762,2102,1476706000,2009
"339114",16154,731,206472000,2009
"339115",24201,587,280620000,2009
"339116",46075,7022,408072000,2009
"339911",19048,1547,180734000,2009
"339912",1085,103,7104000,2009
"339913",3316,222,26334000,2009
"339914",4380,528,31017000,2009
"339920",41406,1719,421292000,2009
"339931",1956,88,5976000,2009
"339932",7858,579,88430000,2009
"339941",4181,68,38547000,2009
"339942",3876,129,30749000,2009
"339943",4660,389,45435000,2009
"339944",1353,47,15016000,2009
"339950",77692,5988,749148000,2009
"339991",27021,581,305159000,2009
"339992",12274,599,112544000,2009
"339993",3835,167,35617000,2009
"339994",9080,212,85536000,2009
"339995",4606,119,43751000,2009
"339999",64336,3893,639725000,2009
"423110",118622,6607,1540653000,2009
"423120",197188,14088,2133852000,2009
"423130",30674,2271,340276000,2009
"423140",15864,1916,126674000,2009
"423210",63547,5752,775009000,2009
