"state_fips","naics","employment_march","establishments","payroll_quarter1","year"
41,"335",2810,82,39171000,2015
41,"336",10937,230,148598000,2015
41,"337",5288,330,47223000,2015
41,"339",7307,528,89227000,2015
41,"423",50176,2925,1088348000,2015
41,"424",27646,1557,346411000,2015
41,"425",4401,870,46447000,2015
41,"441",23832,1584,255918000,2015
41,"442",5758,755,43781000,2015
41,"443",5807,664,41525000,2015
41,"444",17184,1195,126239000,2015
41,"445",43398,2274,238262000,2015
41,"446",8532,843,64588000,2015
41,"447",11003,958,49057000,2015
41,"448",18521,1619,82822000,2015
41,"451",9824,938,45226000,2015
41,"452",39084,450,247197000,2015
41,"453",12622,1820,61398000,2015
41,"454",7431,1059,95197000,2015
41,"481",5464,77,92493000,2015
41,"483",621,18,13709000,2015
41,"484",20089,1653,206842000,2015
41,"485",5414,259,24785000,2015
41,"486",138,13,3974000,2015
41,"487",191,34,937000,2015
41,"488",7129,585,90211000,2015
41,"492",8396,249,75289000,2015
41,"493",9288,209,110701000,2015
41,"511",12994,565,263186000,2015
41,"512",3216,311,28221000,2015
41,"515",2571,118,31568000,2015
41,"517",10566,691,161173000,2015
41,"518",5383,188,89645000,2015
41,"519",1706,168,49719000,2015
41,"521",NA,1,NA,2015
41,"522",28840,2187,490724000,2015
41,"523",5965,1337,207634000,2015
41,"524",24739,2371,453742000,2015
41,"525",33,13,1102000,2015
41,"531",22463,5492,195637000,2015
41,"532",4852,616,48906000,2015
41,"533",595,37,6825000,2015
41,"541",90894,12068,1638512000,2015
41,"551",45943,690,1253003000,2015
41,"561",93240,5365,661821000,2015
41,"562",5588,375,66478000,2015
41,"611",38167,1587,244640000,2015
41,"621",88324,8153,1233978000,2015
41,"622",61053,69,1115806000,2015
41,"623",50420,2526,305670000,2015
41,"624",34811,2616,196622000,2015
41,"711",5026,587,49112000,2015
41,"712",1844,134,11795000,2015
41,"713",19386,1098,81322000,2015
41,"721",25400,1299,136257000,2015
41,"722",144980,9758,580434000,2015
41,"811",16574,2936,157111000,2015
41,"812",14506,2595,79778000,2015
41,"813",35124,4484,224622000,2015
42,"113",844,238,7376000,2015
42,"114",27,13,161000,2015
42,"115",1627,250,14084000,2015
42,"211",6134,209,2.57e+08,2015
42,"212",10251,482,157804000,2015
42,"213",16166,448,338023000,2015
42,"221",28757,834,1041146000,2015
42,"236",52054,8584,675267000,2015
42,"237",37192,1235,517662000,2015
42,"238",140773,16609,1687996000,2015
42,"311",67768,1219,738946000,2015
42,"312",8724,281,122811000,2015
42,"313",4265,102,41742000,2015
42,"314",3773,232,33188000,2015
42,"315",3378,176,23252000,2015
42,"316",919,45,8402000,2015
42,"321",19757,935,168124000,2015
42,"322",22750,225,322245000,2015
42,"323",27908,1075,326151000,2015
42,"324",5586,155,111730000,2015
42,"325",32913,575,760562000,2015
42,"326",36483,596,415244000,2015
42,"327",20094,751,239167000,2015
42,"331",38227,360,652810000,2015
42,"332",81293,2869,968718000,2015
42,"333",47734,1190,705663000,2015
42,"334",31670,562,584753000,2015
42,"335",24134,282,333543000,2015
42,"336",35654,357,606748000,2015
42,"337",15814,650,170273000,2015
42,"339",22953,1029,289460000,2015
42,"423",142081,8964,2474132000,2015
42,"424",95024,4026,2167721000,2015
42,"425",11906,1638,166955000,2015
42,"441",80234,4845,757875000,2015
42,"442",15932,1961,106632000,2015
42,"443",14415,1795,99293000,2015
42,"444",51288,3266,374637000,2015
42,"445",152724,6733,718755000,2015
42,"446",46693,4105,355101000,2015
42,"447",41175,3884,203772000,2015
42,"448",62818,5526,246247000,2015
42,"451",23430,1843,88930000,2015
42,"452",110376,2261,587705000,2015
42,"453",33189,4480,139241000,2015
42,"454",32624,2700,441547000,2015
42,"481",12538,127,215900000,2015
42,"483",871,34,12108000,2015
42,"484",64526,4776,727457000,2015
42,"485",35848,1098,162195000,2015
42,"486",1862,148,74284000,2015
42,"487",573,46,2542000,2015
42,"488",19119,1202,218139000,2015
42,"492",25339,565,260720000,2015
42,"493",58011,664,571005000,2015
42,"511",36497,832,1126881000,2015
42,"512",5883,508,34291000,2015
42,"515",8495,295,141474000,2015
42,"517",37868,2274,1151336000,2015
42,"518",16727,447,375094000,2015
42,"519",8229,691,124591000,2015
42,"521",NA,3,NA,2015
42,"522",88746,6918,1833614000,2015
42,"523",52138,3515,2084678000,2015
42,"524",124839,7158,3014979000,2015
42,"525",83,21,1148000,2015
42,"531",43136,7790,623437000,2015
42,"532",21210,1957,248745000,2015
42,"533",898,66,30510000,2015
42,"541",323826,29792,5996971000,2015
42,"551",171739,2362,5190882000,2015
42,"561",313801,14493,2314447000,2015
42,"562",18363,1136,226648000,2015
42,"611",263477,3817,2567288000,2015
42,"621",334855,24791,4457531000,2015
42,"622",273959,313,3578232000,2015
42,"623",215460,4084,1516432000,2015
42,"624",160969,8064,816229000,2015
42,"711",33030,1154,361939000,2015
42,"712",7038,380,49624000,2015
42,"713",65199,3117,266774000,2015
42,"721",53968,1962,299953000,2015
42,"722",403892,26035,1408531000,2015
42,"811",53336,9478,492294000,2015
42,"812",66043,11296,341786000,2015
42,"813",123335,15199,756880000,2015
44,"113",NA,1,NA,2015
44,"114",75,23,922000,2015
44,"115",61,14,416000,2015
44,"211",NA,1,NA,2015
44,"212",161,17,1988000,2015
44,"213",NA,1,NA,2015
44,"221",1056,39,29691000,2015
44,"236",4460,933,62369000,2015
44,"237",1179,84,15894000,2015
44,"238",10831,2022,127900000,2015
44,"311",2504,146,20195000,2015
44,"312",346,18,2891000,2015
44,"313",1451,43,14944000,2015
44,"314",466,46,3655000,2015
44,"315",11,11,59000,2015
44,"316",75,7,493000,2015
44,"321",437,28,3879000,2015
44,"322",902,29,9382000,2015
44,"323",1694,110,16797000,2015
44,"324",25,4,286000,2015
44,"325",2922,54,75650000,2015
44,"326",2390,51,36524000,2015
44,"327",348,38,4485000,2015
44,"331",1643,50,25094000,2015
44,"332",9179,252,116221000,2015
44,"333",2263,99,36739000,2015
44,"334",3251,45,64600000,2015
44,"335",740,25,10563000,2015
44,"336",1119,46,11870000,2015
44,"337",1172,50,14313000,2015
44,"339",6222,245,70141000,2015
44,"423",14226,783,299537000,2015
44,"424",6073,393,89769000,2015
44,"425",707,152,9811000,2015
44,"441",5804,396,5.9e+07,2015
44,"442",1479,163,8457000,2015
44,"443",1123,160,7184000,2015
44,"444",3809,244,31116000,2015
44,"445",12366,678,64078000,2015
44,"446",4411,313,37057000,2015
44,"447",1926,313,10516000,2015
44,"448",5164,512,21821000,2015
44,"451",1548,158,6883000,2015
44,"452",6207,144,33156000,2015
44,"453",2347,395,10392000,2015
44,"454",3653,272,36276000,2015
44,"481",300,10,2921000,2015
44,"483",54,9,467000,2015
44,"484",3028,294,32628000,2015
44,"485",2823,114,14616000,2015
44,"486",NA,2,NA,2015
44,"487",74,36,555000,2015
44,"488",1162,114,11043000,2015
44,"492",1744,43,18766000,2015
44,"493",1329,25,15945000,2015
44,"511",1953,94,43987000,2015
44,"512",572,53,2233000,2015
44,"515",611,28,8174000,2015
44,"517",2606,184,55705000,2015
44,"518",488,43,9732000,2015
44,"519",503,54,3955000,2015
44,"522",12477,526,268967000,2015
44,"523",2974,302,100978000,2015
44,"524",10130,520,250680000,2015
44,"525",NA,2,NA,2015
44,"531",4103,901,44855000,2015
44,"532",1177,169,11369000,2015
44,"533",111,8,2106000,2015
44,"541",22850,3054,340592000,2015
44,"551",11535,196,385601000,2015
44,"561",23113,1649,174503000,2015
44,"562",969,104,11391000,2015
44,"611",29710,421,247933000,2015
44,"621",27578,2086,341227000,2015
44,"622",23907,17,366995000,2015
44,"623",21808,477,148863000,2015
44,"624",13362,680,70422000,2015
44,"711",2335,116,11326000,2015
44,"712",531,51,3572000,2015
44,"713",7749,393,45554000,2015
44,"721",4200,210,24908000,2015
44,"722",42905,2843,158752000,2015
44,"811",4121,841,39436000,2015
44,"812",5666,1020,31295000,2015
44,"813",7276,1030,54319000,2015
45,"113",2841,338,27988000,2015
45,"114",50,12,492000,2015
45,"115",1009,160,8493000,2015
45,"212",935,64,12285000,2015
45,"213",58,16,1907000,2015
45,"221",11836,344,345332000,2015
45,"236",15561,2497,190189000,2015
45,"237",13010,658,144942000,2015
45,"238",47111,5927,427072000,2015
45,"311",18497,212,144314000,2015
45,"312",862,65,7158000,2015
45,"313",14287,149,137621000,2015
45,"314",3743,114,31201000,2015
45,"315",641,34,4625000,2015
45,"316",44,10,174000,2015
45,"321",8397,205,85245000,2015
45,"322",10357,83,183101000,2015
45,"323",4736,307,43531000,2015
45,"324",196,16,1489000,2015
45,"325",21196,248,340418000,2015
45,"326",20889,190,295976000,2015
45,"327",6205,217,71967000,2015
45,"331",6148,69,102543000,2015
45,"332",23973,709,286381000,2015
45,"333",24064,287,374059000,2015
45,"334",6027,85,92667000,2015
45,"335",9350,87,136839000,2015
45,"336",37229,197,581974000,2015
45,"337",2836,179,26692000,2015
45,"339",4988,287,51939000,2015
45,"423",43434,3068,626448000,2015
45,"424",27500,1393,369156000,2015
45,"425",2830,454,30921000,2015
45,"441",29781,2134,276461000,2015
45,"442",6854,911,45914000,2015
45,"443",4695,591,29740000,2015
45,"444",20182,1222,143285000,2015
45,"445",45368,1953,219029000,2015
45,"446",15374,1462,123352000,2015
45,"447",17878,2540,83338000,2015
45,"448",24632,2416,88904000,2015
45,"451",7807,627,32870000,2015
45,"452",48424,1278,270032000,2015
45,"453",10375,1734,49744000,2015
45,"454",5574,731,53864000,2015
45,"481",922,47,9305000,2015
45,"483",56,9,697000,2015
45,"484",18542,1300,199530000,2015
45,"485",2033,161,11097000,2015
45,"486",102,23,2914000,2015
45,"487",490,66,2305000,2015
45,"488",10126,575,102371000,2015
45,"492",7513,196,74491000,2015
45,"493",18132,251,172058000,2015
45,"511",6304,269,111268000,2015
45,"512",2235,136,11530000,2015
45,"515",2942,108,39062000,2015
45,"517",17076,687,258875000,2015
45,"518",4332,97,87550000,2015
45,"519",991,79,11839000,2015
45,"522",34719,3814,527793000,2015
45,"523",3725,1043,125158000,2015
45,"524",29303,2309,498356000,2015
45,"525",8,9,98000,2015
45,"531",18611,4302,176834000,2015
45,"532",6284,840,56271000,2015
45,"533",95,19,1194000,2015
45,"541",82841,10271,1251876000,2015
45,"551",24483,638,604957000,2015
45,"561",162792,5408,1055227000,2015
45,"562",9650,376,161960000,2015
45,"611",32229,1177,194067000,2015
45,"621",76202,7146,931638000,2015
45,"622",76769,102,1039085000,2015
45,"623",41402,981,243979000,2015
45,"624",29992,1918,125457000,2015
45,"711",4175,350,18790000,2015
45,"712",1671,106,8900000,2015
45,"713",20438,1149,83154000,2015
45,"721",29029,1212,148664000,2015
45,"722",178661,9007,601911000,2015
45,"811",19145,3018,183531000,2015
45,"812",15636,2661,82846000,2015
45,"813",44473,5595,235653000,2015
46,"113",59,32,557000,2015
46,"114",42,12,268000,2015
46,"115",277,104,1859000,2015
46,"211",45,6,1111000,2015
46,"212",970,48,14214000,2015
46,"213",168,15,3282000,2015
46,"221",2242,157,55206000,2015
46,"236",4789,1094,45475000,2015
46,"237",2434,241,27083000,2015
46,"238",12241,2028,113812000,2015
46,"311",8902,127,94894000,2015
46,"312",153,18,976000,2015
46,"313",NA,3,NA,2015
46,"314",395,17,4181000,2015
46,"315",124,7,823000,2015
46,"316",NA,2,NA,2015
46,"321",2247,68,19122000,2015
46,"322",788,12,8992000,2015
46,"323",1410,82,12859000,2015
46,"324",NA,3,NA,2015
46,"325",1328,43,18474000,2015
46,"326",1741,42,16814000,2015
46,"327",1404,79,15382000,2015
46,"331",654,11,9226000,2015
46,"332",4523,172,49891000,2015
46,"333",7368,113,89125000,2015
46,"334",2296,23,30284000,2015
46,"335",990,16,8047000,2015
46,"336",3265,51,38201000,2015
46,"337",2677,61,23697000,2015
46,"339",4434,88,50488000,2015
46,"423",10019,753,135358000,2015
46,"424",8014,661,102112000,2015
46,"425",986,93,5073000,2015
46,"441",7698,545,78300000,2015
46,"442",1370,166,10008000,2015
46,"443",1102,167,8120000,2015
46,"444",4790,409,36444000,2015
46,"445",9723,372,41593000,2015
46,"446",2753,225,17782000,2015
46,"447",6605,614,28403000,2015
46,"448",2997,386,11730000,2015
46,"451",2303,169,10576000,2015
46,"452",10032,179,56705000,2015
46,"453",2445,453,13391000,2015
46,"454",1493,256,12208000,2015
46,"481",287,27,1636000,2015
46,"484",5235,865,52038000,2015
46,"485",1247,83,5908000,2015
46,"486",123,15,3787000,2015
46,"487",27,10,137000,2015
46,"488",1935,107,23968000,2015
46,"492",1421,57,14356000,2015
46,"493",586,26,5248000,2015
46,"511",1659,136,15673000,2015
46,"512",531,59,1688000,2015
46,"515",1124,51,10063000,2015
46,"517",2588,148,37896000,2015
46,"518",760,34,9548000,2015
46,"519",215,17,2468000,2015
46,"522",17651,750,244139000,2015
46,"523",946,310,27221000,2015
46,"524",7268,921,106835000,2015
46,"525",NA,2,NA,2015
46,"531",3058,892,21708000,2015
46,"532",863,143,6774000,2015
46,"533",57,8,593000,2015
46,"541",12019,1928,140449000,2015
46,"551",6913,151,132251000,2015
46,"561",9735,979,72496000,2015
46,"562",844,115,7391000,2015
46,"611",8029,237,46376000,2015
46,"621",14383,1307,228699000,2015
46,"622",29767,64,394795000,2015
46,"623",13477,319,77244000,2015
46,"624",7841,632,34530000,2015
46,"711",952,117,3573000,2015
46,"712",340,56,2364000,2015
46,"713",4997,517,19619000,2015
46,"721",9430,583,40688000,2015
46,"722",31541,1838,100329000,2015
46,"811",3727,914,28970000,2015
46,"812",2731,494,14108000,2015
46,"813",8210,1324,41468000,2015
47,"113",842,147,5770000,2015
47,"114",9,5,49000,2015
47,"115",1168,88,6745000,2015
47,"211",116,12,3322000,2015
47,"212",2794,144,37595000,2015
47,"213",229,36,3934000,2015
47,"221",3232,140,54916000,2015
47,"236",24166,2601,277626000,2015
47,"237",13020,701,144368000,2015
47,"238",65686,6162,661226000,2015
47,"311",37875,335,379031000,2015
47,"312",4388,122,58238000,2015
47,"313",2587,47,27480000,2015
47,"314",2483,133,21164000,2015
47,"315",3467,91,18803000,2015
47,"316",448,28,2718000,2015
47,"321",11947,455,88869000,2015
47,"322",11866,132,159949000,2015
47,"323",11014,525,119433000,2015
47,"324",808,59,20474000,2015
47,"325",27026,255,523834000,2015
47,"326",24475,308,260515000,2015
47,"327",10569,329,109607000,2015
47,"331",10704,104,168241000,2015
47,"332",36310,1021,451895000,2015
47,"333",24023,428,297544000,2015
47,"334",6759,125,86518000,2015
47,"335",14003,108,160641000,2015
47,"336",51168,306,716359000,2015
47,"337",10278,308,83386000,2015
47,"339",13637,426,175271000,2015
47,"423",65194,4257,982201000,2015
47,"424",43569,1804,567062000,2015
47,"425",5604,718,75507000,2015
47,"441",40412,2768,388461000,2015
47,"442",8266,987,57115000,2015
47,"443",7061,858,46956000,2015
47,"444",29441,1768,215353000,2015
47,"445",52108,2447,267571000,2015
47,"446",22116,1924,179250000,2015
47,"447",21138,3350,92253000,2015
47,"448",30858,2820,113327000,2015
47,"451",11220,874,45543000,2015
47,"452",67273,1600,373428000,2015
47,"453",16694,2249,73622000,2015
47,"454",10488,998,102087000,2015
47,"481",3809,68,50988000,2015
47,"483",2490,13,46929000,2015
47,"484",52718,2005,584579000,2015
47,"485",5084,282,35211000,2015
47,"486",548,62,16518000,2015
47,"487",530,25,3853000,2015
47,"488",12963,758,124546000,2015
47,"492",31075,531,299524000,2015
47,"493",25873,402,238146000,2015
47,"511",9753,423,128286000,2015
47,"512",6244,532,64006000,2015
47,"515",5568,254,115381000,2015
47,"517",20217,938,305162000,2015
47,"518",4779,186,93983000,2015
47,"519",1588,107,14204000,2015
47,"521",NA,2,NA,2015
47,"522",55961,5319,894404000,2015
47,"523",9031,1352,372200000,2015
47,"524",52707,3241,1004030000,2015
47,"525",14,9,1195000,2015
47,"531",21793,4440,246455000,2015
47,"532",10495,1244,102653000,2015
47,"533",977,39,22333000,2015
47,"541",113402,11243,1732949000,2015
47,"551",86498,1414,2545236000,2015
47,"561",236154,6487,1541661000,2015
47,"562",8371,469,114148000,2015
47,"611",58750,1365,487504000,2015
47,"621",149312,11195,2005950000,2015
47,"622",134428,170,1779157000,2015
47,"623",70068,1398,431899000,2015
47,"624",46885,2780,217757000,2015
47,"711",9989,1118,214666000,2015
47,"712",3567,152,22427000,2015
47,"713",20146,1260,75562000,2015
47,"721",31656,1592,159826000,2015
47,"722",235925,10917,829862000,2015
47,"811",21507,3418,183195000,2015
47,"812",24560,3242,139249000,2015
47,"813",62762,7478,380481000,2015
48,"113",1236,201,12452000,2015
48,"114",404,128,2958000,2015
48,"115",6034,729,47491000,2015
48,"211",59297,3192,2466674000,2015
48,"212",8814,395,139987000,2015
48,"213",187147,5284,4471590000,2015
48,"221",53906,1975,1642798000,2015
48,"236",100303,11052,1613442000,2015
48,"237",176408,3923,2604886000,2015
48,"238",382468,27055,4273307000,2015
48,"311",89248,1765,795176000,2015
48,"312",10979,415,136596000,2015
48,"313",3158,89,29153000,2015
48,"314",5932,457,45795000,2015
48,"315",2978,248,18546000,2015
48,"316",3818,131,25051000,2015
48,"321",23269,720,214093000,2015
48,"322",15351,232,210714000,2015
48,"323",23603,1747,244023000,2015
48,"324",23249,196,736982000,2015
48,"325",72489,1112,1794104000,2015
48,"326",40699,761,439677000,2015
48,"327",32223,1170,383027000,2015
48,"331",22813,294,330640000,2015
48,"332",137284,4412,1760829000,2015
48,"333",93487,1605,1583695000,2015
48,"334",65333,856,1808764000,2015
48,"335",16345,358,237872000,2015
48,"336",77764,696,1481401000,2015
48,"337",21079,821,188327000,2015
48,"339",29952,1674,361035000,2015
48,"423",323114,20858,5793906000,2015
48,"424",173262,9172,3289390000,2015
48,"425",27364,3350,354674000,2015
48,"441",172253,9976,1948125000,2015
48,"442",40052,3827,289357000,2015
48,"443",36461,3761,231667000,2015
48,"444",101512,5280,750945000,2015
48,"445",237513,9407,1175520000,2015
48,"446",73294,6824,599820000,2015
48,"447",82366,10641,399842000,2015
48,"448",149395,11947,613417000,2015
48,"451",47393,2788,205398000,2015
48,"452",249981,4562,1495854000,2015
48,"453",56246,7418,288999000,2015
48,"454",33185,3867,368804000,2015
48,"481",58728,448,1301132000,2015
48,"483",4988,132,121222000,2015
48,"484",141119,9710,1666940000,2015
48,"485",22101,794,149320000,2015
48,"486",18360,894,735634000,2015
48,"487",621,82,2961000,2015
48,"488",78284,4551,954729000,2015
48,"492",40157,1152,399789000,2015
48,"493",67798,1376,726241000,2015
48,"511",47943,1655,1140579000,2015
48,"512",20163,1080,92744000,2015
48,"515",14087,601,219022000,2015
48,"517",94798,4281,2177119000,2015
48,"518",52896,953,1243716000,2015
48,"519",8922,668,210259000,2015
48,"521",NA,6,NA,2015
48,"522",257664,17419,4953252000,2015
48,"523",61515,8095,2917111000,2015
48,"524",187533,14369,3922615000,2015
48,"525",686,92,37233000,2015
48,"531",125525,23308,1705027000,2015
48,"532",61601,5316,848778000,2015
48,"533",3548,298,95281000,2015
48,"541",684780,68165,13534889000,2015
48,"551",326955,4828,13935215000,2015
48,"561",918208,25897,8208117000,2015
48,"562",32040,1690,442116000,2015
48,"611",183617,6830,1626118000,2015
48,"621",640433,50109,7015218000,2015
48,"622",397363,669,5491796000,2015
48,"623",196724,4471,1214268000,2015
48,"624",215027,10903,957452000,2015
48,"711",26551,1887,334286000,2015
48,"712",9125,443,65541000,2015
48,"713",98038,4710,418608000,2015
48,"721",121022,5576,680111000,2015
48,"722",989870,46510,3873724000,2015
48,"811",128543,15712,1352307000,2015
48,"812",100635,13932,602853000,2015
48,"813",208326,20840,1278776000,2015
49,"113",47,7,339000,2015
49,"114",NA,9,NA,2015
49,"115",280,77,3820000,2015
49,"211",1867,60,69217000,2015
49,"212",4979,96,102306000,2015
49,"213",3595,319,67556000,2015
49,"221",4322,221,98467000,2015
49,"236",14377,2406,163020000,2015
49,"237",8077,425,100654000,2015
49,"238",50504,6024,503661000,2015
49,"311",16536,318,160745000,2015
49,"312",819,38,7996000,2015
49,"313",215,14,2597000,2015
49,"314",804,62,6518000,2015
49,"315",411,46,2030000,2015
49,"316",93,19,632000,2015
49,"321",2117,157,15629000,2015
49,"322",2518,35,65710000,2015
49,"323",4680,251,44260000,2015
49,"324",1290,23,41851000,2015
49,"325",8927,158,144893000,2015
49,"326",5657,154,66942000,2015
49,"327",3793,157,48918000,2015
49,"331",3915,58,66047000,2015
49,"332",12479,589,155841000,2015
49,"333",6921,194,98446000,2015
49,"334",13498,147,269494000,2015
49,"335",1988,40,27274000,2015
49,"336",10694,104,169657000,2015
49,"337",5745,270,52520000,2015
49,"339",15096,452,195437000,2015
49,"423",33449,2280,522900000,2015
49,"424",19285,947,253113000,2015
49,"425",2586,475,23001000,2015
49,"441",18196,1175,188159000,2015
49,"442",5211,474,39971000,2015
49,"443",4361,447,26460000,2015
49,"444",12859,691,95811000,2015
49,"445",23918,693,120496000,2015
49,"446",6797,661,45240000,2015
49,"447",9073,805,37022000,2015
49,"448",14219,1226,55781000,2015
49,"451",8355,648,35513000,2015
49,"452",27689,329,170006000,2015
49,"453",6299,832,28921000,2015
49,"454",13694,1565,151020000,2015
49,"481",7481,43,93354000,2015
49,"483",19,3,209000,2015
49,"484",28743,1485,292586000,2015
49,"485",1846,88,9056000,2015
49,"486",682,21,26692000,2015
49,"487",77,14,422000,2015
49,"488",4871,355,45634000,2015
49,"492",6894,156,54699000,2015
49,"493",7840,140,83156000,2015
49,"511",13169,330,338728000,2015
49,"512",6954,304,32767000,2015
49,"515",1498,56,20785000,2015
49,"517",9978,427,162336000,2015
49,"518",10241,209,138790000,2015
49,"519",2371,145,51415000,2015
49,"521",NA,1,NA,2015
49,"522",37493,2034,609487000,2015
49,"523",7904,967,213394000,2015
49,"524",16716,2074,254824000,2015
49,"525",22,20,462000,2015
49,"531",16609,4477,147905000,2015
49,"532",4478,502,51104000,2015
49,"533",317,34,4463000,2015
49,"541",93945,10146,1129691000,2015
49,"551",23922,488,568278000,2015
49,"561",122869,4086,979132000,2015
49,"562",2850,202,33688000,2015
49,"611",46306,1101,302368000,2015
49,"621",54072,6034,608185000,2015
49,"622",39734,58,492124000,2015
49,"623",25930,558,143260000,2015
49,"624",13706,1124,64206000,2015
49,"711",4036,447,24296000,2015
49,"712",1104,34,5877000,2015
49,"713",16262,591,68196000,2015
49,"721",18357,685,98556000,2015
49,"722",93213,4820,315017000,2015
49,"811",12361,2223,104862000,2015
49,"812",10497,1647,51216000,2015
49,"813",25989,1039,241135000,2015
50,"113",227,83,1759000,2015
50,"115",279,59,2662000,2015
50,"212",467,45,7153000,2015
50,"221",1943,59,65225000,2015
50,"236",3657,882,37897000,2015
50,"237",1685,104,21148000,2015
50,"238",8569,1715,87025000,2015
50,"311",4970,184,56539000,2015
50,"312",703,50,7734000,2015
50,"313",112,10,999000,2015
50,"314",41,12,195000,2015
50,"315",271,13,2070000,2015
50,"316",NA,6,NA,2015
50,"321",1873,97,17797000,2015
50,"322",851,5,9761000,2015
50,"323",910,58,10534000,2015
50,"324",NA,7,NA,2015
50,"325",1304,34,22364000,2015
50,"326",1072,26,10537000,2015
50,"327",1540,97,14604000,2015
50,"331",NA,4,NA,2015
50,"332",2322,106,26788000,2015
50,"333",2904,60,35806000,2015
50,"334",4928,35,82127000,2015
50,"335",1119,19,13505000,2015
50,"336",1763,13,28815000,2015
50,"337",1427,70,12376000,2015
50,"339",1428,94,18249000,2015
50,"423",4665,476,63934000,2015
50,"424",6680,274,81512000,2015
50,"425",260,74,3511000,2015
50,"441",5295,378,50839000,2015
50,"442",1019,144,6728000,2015
50,"443",639,109,4780000,2015
50,"444",3653,316,27487000,2015
50,"445",11370,495,51601000,2015
50,"446",1991,181,17294000,2015
50,"447",3603,440,16668000,2015
50,"448",2729,321,12561000,2015
50,"451",2122,232,10490000,2015
50,"452",2882,117,16070000,2015
50,"453",1750,338,8358000,2015
50,"454",2953,280,30951000,2015
50,"481",127,9,882000,2015
50,"483",NA,4,NA,2015
50,"484",2147,287,22262000,2015
50,"485",1406,60,7029000,2015
50,"486",NA,3,NA,2015
50,"487",16,8,108000,2015
50,"488",478,66,5988000,2015
50,"492",1141,26,11994000,2015
50,"493",312,22,3131000,2015
50,"511",1792,118,26402000,2015
50,"512",338,70,1907000,2015
50,"515",696,48,6866000,2015
50,"517",1569,132,27904000,2015
50,"518",1826,34,33308000,2015
50,"519",618,83,5097000,2015
50,"522",4461,373,63459000,2015
50,"523",889,183,27946000,2015
50,"524",3748,381,84025000,2015
50,"525",NA,2,NA,2015
50,"531",2460,642,22971000,2015
50,"532",834,123,9346000,2015
50,"533",107,8,2618000,2015
50,"541",18840,2125,208126000,2015
50,"551",2825,88,45973000,2015
50,"561",7036,1015,43186000,2015
50,"562",841,96,8673000,2015
50,"611",15899,392,110756000,2015
50,"621",17384,1222,183988000,2015
50,"622",14587,16,203688000,2015
50,"623",7951,215,54902000,2015
50,"624",8173,650,48925000,2015
50,"711",678,151,4187000,2015
50,"712",471,50,3366000,2015
50,"713",6016,272,30567000,2015
50,"721",12978,440,68292000,2015
50,"722",20007,1511,82705000,2015
50,"811",2191,602,18532000,2015
50,"812",1868,441,10438000,2015
50,"813",5251,978,33948000,2015
51,"113",2700,381,34026000,2015
51,"114",472,53,2861000,2015
51,"115",997,242,8888000,2015
51,"211",327,22,13052000,2015
51,"212",6811,209,127590000,2015
51,"213",1445,68,21381000,2015
51,"221",14470,334,463519000,2015
51,"236",36010,6302,467180000,2015
51,"237",26526,1212,370400000,2015
51,"238",110117,11875,1164798000,2015
51,"311",28633,392,269131000,2015
51,"312",7413,229,116377000,2015
51,"313",6237,48,79814000,2015
51,"314",3364,155,28407000,2015
51,"315",763,57,3967000,2015
51,"316",253,20,1295000,2015
51,"321",13349,451,122897000,2015
51,"322",7092,82,115010000,2015
51,"323",11424,523,117372000,2015
51,"324",759,33,9117000,2015
51,"325",13507,169,237843000,2015
51,"326",17677,165,205395000,2015
51,"327",8862,356,102343000,2015
51,"331",3633,46,57033000,2015
51,"332",17760,702,245329000,2015
51,"333",15378,268,222522000,2015
51,"334",10886,193,231502000,2015
51,"335",8188,93,130970000,2015
51,"336",45210,157,735444000,2015
51,"337",8561,356,72629000,2015
51,"339",7696,489,97858000,2015
51,"423",61685,4346,1092721000,2015
51,"424",35179,1984,467915000,2015
51,"425",6314,743,62174000,2015
51,"441",56654,3268,569381000,2015
51,"442",12836,1447,84758000,2015
51,"443",11244,1147,78003000,2015
51,"444",34895,1760,256879000,2015
51,"445",82231,3608,425362000,2015
51,"446",24144,2142,186328000,2015
51,"447",27516,3200,136360000,2015
51,"448",44030,3615,180337000,2015
51,"451",15849,1228,62104000,2015
51,"452",79686,1445,457771000,2015
51,"453",21223,2903,92109000,2015
51,"454",13556,1425,133898000,2015
51,"481",12508,126,205920000,2015
51,"483",519,31,11812000,2015
51,"484",31064,2675,307510000,2015
51,"485",9370,429,66328000,2015
51,"486",582,54,15704000,2015
51,"487",294,38,1562000,2015
51,"488",15554,858,169719000,2015
51,"492",11187,338,122160000,2015
51,"493",21046,339,214300000,2015
51,"511",22702,775,666419000,2015
51,"512",5519,374,43178000,2015
51,"515",6922,210,123808000,2015
51,"517",33232,1634,1016117000,2015
51,"518",21226,538,472162000,2015
51,"519",5064,339,125798000,2015
51,"521",NA,5,NA,2015
51,"522",86814,5174,2298771000,2015
51,"523",12983,2027,589020000,2015
51,"524",55846,3978,1186475000,2015
51,"525",190,19,12661000,2015
51,"531",40783,7999,547657000,2015
51,"532",11817,1334,111040000,2015
51,"533",855,59,24577000,2015
51,"541",437548,30859,10056997000,2015
51,"551",67733,1363,1801384000,2015
51,"561",236835,10087,2211770000,2015
51,"562",8544,555,102322000,2015
51,"611",79198,3042,638232000,2015
