"state_fips","county_fips","employment_march","establishments","payroll_quarter1","year"
19,115,2816,224,15421000,2001
19,117,2767,210,16848000,2001
19,119,2611,368,11032000,2001
19,121,2824,342,13967000,2001
19,123,6411,601,32830000,2001
19,125,18204,807,118432000,2001
19,127,15553,918,101883000,2001
19,129,2848,254,16849000,2001
19,131,2995,338,15913000,2001
19,133,2576,277,12149000,2001
19,135,2472,203,15318000,2001
19,137,4067,331,23012000,2001
19,139,19974,990,162277000,2001
19,141,5207,549,24068000,2001
19,143,1860,202,9721000,2001
19,145,6213,492,37448000,2001
19,147,2522,330,11583000,2001
19,149,9023,663,58076000,2001
19,151,2079,264,10294000,2001
19,153,246513,11577,2052601000,2001
19,155,30412,1901,180004000,2001
19,157,9039,579,58341000,2001
19,159,1033,130,6403000,2001
19,161,2640,376,11103000,2001
19,163,82860,4452,587313000,2001
19,165,4601,418,21307000,2001
19,167,14118,1109,76406000,2001
19,169,27973,1927,157226000,2001
19,171,4273,394,22200000,2001
19,173,1329,161,6574000,2001
19,175,5012,366,23811000,2001
19,177,1637,165,8842000,2001
19,179,13584,848,81160000,2001
19,181,7510,763,31218000,2001
19,183,5783,683,29299000,2001
19,185,1394,177,6059000,2001
19,187,16183,1151,104484000,2001
19,189,7700,370,45719000,2001
19,191,10155,618,46441000,2001
19,193,47646,2906,285749000,2001
19,195,1313,182,6463000,2001
19,197,4812,429,25490000,2001
19,999,348,29,3555000,2001
20,1,5270,414,27476000,2001
20,3,1604,239,6507000,2001
20,5,5938,404,35469000,2001
20,7,1333,209,7216000,2001
20,9,10412,1016,57667000,2001
20,11,6635,416,33947000,2001
20,13,3290,265,16569000,2001
20,15,11880,1264,66469000,2001
20,17,454,71,1675000,2001
20,19,589,90,2218000,2001
20,21,5193,398,30702000,2001
20,23,546,113,2451000,2001
20,25,479,80,2561000,2001
20,27,2548,289,12128000,2001
20,29,3147,340,14641000,2001
20,31,2817,252,24517000,2001
20,33,443,78,1738000,2001
20,35,11235,825,67355000,2001
20,37,13804,994,76480000,2001
20,39,798,123,2860000,2001
20,41,5760,564,27618000,2001
20,43,1742,167,12472000,2001
20,45,36544,2599,197193000,2001
20,47,675,97,3554000,2001
20,49,310,60,996000,2001
20,51,12221,1032,63807000,2001
20,53,1665,195,8995000,2001
20,55,14568,1007,80799000,2001
20,57,13099,851,75872000,2001
20,59,7522,573,44043000,2001
20,61,8510,577,42286000,2001
20,63,867,133,3761000,2001
20,65,695,105,2689000,2001
20,67,1969,243,13460000,2001
20,69,1324,217,6973000,2001
20,71,340,57,1635000,2001
20,73,1232,231,5601000,2001
20,75,606,81,2744000,2001
20,77,1476,239,6717000,2001
20,79,11890,814,70403000,2001
20,81,792,118,4618000,2001
20,83,297,49,1234000,2001
20,85,3264,279,15808000,2001
20,87,2374,362,15423000,2001
20,89,536,100,1786000,2001
20,91,285510,15938,2604311000,2001
20,93,580,91,3734000,2001
20,95,2036,213,10651000,2001
20,97,856,114,4218000,2001
20,99,7844,516,42594000,2001
20,101,376,85,1742000,2001
20,103,14438,1113,87171000,2001
20,105,608,106,2170000,2001
20,107,1271,174,9676000,2001
20,109,757,150,3310000,2001
20,111,15212,910,83460000,2001
20,113,12716,958,79726000,2001
20,115,3221,338,13221000,2001
20,117,3564,375,17603000,2001
20,119,865,146,4310000,2001
20,121,6742,619,35375000,2001
20,123,2530,265,13228000,2001
20,125,14377,998,84152000,2001
20,127,1167,150,5076000,2001
20,129,789,116,5143000,2001
20,131,3809,384,20298000,2001
20,133,6751,531,34146000,2001
20,135,1060,156,4671000,2001
20,137,1767,212,9140000,2001
20,139,3213,332,12859000,2001
20,141,1303,164,5260000,2001
20,143,775,131,3831000,2001
20,145,1984,187,10182000,2001
20,147,1651,229,8431000,2001
20,149,5840,482,32467000,2001
20,151,3142,390,17535000,2001
20,153,569,100,2645000,2001
20,155,25311,1758,164178000,2001
20,157,1878,216,8761000,2001
20,159,2652,310,13411000,2001
20,161,19867,1416,93227000,2001
20,163,1330,214,6321000,2001
20,165,912,106,5015000,2001
20,167,1916,275,9224000,2001
20,169,26606,1687,160156000,2001
20,171,1410,203,6892000,2001
20,173,234158,11911,1960030000,2001
20,175,10177,667,58697000,2001
20,177,79338,4587,561856000,2001
20,179,628,110,3129000,2001
20,181,2098,283,9744000,2001
20,183,1046,162,4655000,2001
20,185,748,147,3543000,2001
20,187,418,77,2420000,2001
20,189,1224,163,7054000,2001
20,191,4731,538,25198000,2001
20,193,2581,351,11853000,2001
20,195,707,122,2813000,2001
20,197,924,120,3966000,2001
20,199,369,67,1431000,2001
20,201,1542,235,5309000,2001
20,203,406,91,2064000,2001
20,205,3728,262,23098000,2001
20,207,597,109,2333000,2001
20,209,60983,2991,506796000,2001
20,999,4597,84,28028000,2001
21,1,3706,301,16629000,2001
21,3,4099,208,24460000,2001
21,5,3384,268,22399000,2001
21,7,1944,160,15401000,2001
21,9,14649,835,84713000,2001
21,11,1444,165,6990000,2001
21,13,7774,617,39686000,2001
21,15,55444,2409,425657000,2001
21,17,5211,379,32686000,2001
21,19,27015,1484,196304000,2001
21,21,15016,787,92204000,2001
21,23,1051,114,5194000,2001
21,25,2397,209,10374000,2001
21,27,2317,317,9550000,2001
21,29,11062,938,60979000,2001
21,31,3381,213,15682000,2001
21,33,3098,267,16292000,2001
21,35,11831,770,65350000,2001
21,37,23312,1590,149476000,2001
21,39,579,75,2429000,2001
21,41,5259,240,48481000,2001
21,43,4434,429,17643000,2001
21,45,2640,191,10633000,2001
21,47,23036,1301,134262000,2001
21,49,12585,735,78503000,2001
21,51,2974,302,12910000,2001
21,53,3781,194,15248000,2001
21,55,1730,173,6678000,2001
21,57,1259,122,5305000,2001
21,59,39424,2374,244491000,2001
21,61,782,107,3180000,2001
21,63,394,57,1416000,2001
21,65,1946,227,7911000,2001
21,67,147715,7869,1072066000,2001
21,69,2744,290,13029000,2001
21,71,9200,826,57244000,2001
21,73,16302,1173,100004000,2001
21,75,2707,203,15611000,2001
21,77,1269,102,5621000,2001
21,79,1967,224,9464000,2001
21,81,4662,451,22915000,2001
21,83,9625,669,54729000,2001
21,85,7513,457,35794000,2001
21,87,1549,175,6577000,2001
21,89,4950,487,27323000,2001
21,91,3408,128,33544000,2001
21,93,33130,1977,190874000,2001
21,95,5281,517,27883000,2001
21,97,4208,306,27042000,2001
21,99,2667,255,11481000,2001
21,101,19980,1077,132549000,2001
21,103,2561,242,13989000,2001
21,105,1256,91,5887000,2001
21,107,14656,1064,92757000,2001
21,109,2177,139,9280000,2001
21,111,410939,19774,3403872000,2001
21,113,12832,879,71918000,2001
21,115,4758,479,23716000,2001
21,117,63699,3156,505162000,2001
21,119,2488,218,18522000,2001
21,121,5525,417,24928000,2001
21,123,1869,211,7946000,2001
21,125,18469,1053,104884000,2001
21,127,2172,205,13481000,2001
21,129,1684,110,5944000,2001
21,131,1268,130,6190000,2001
21,133,5174,424,31879000,2001
21,135,1043,146,4093000,2001
21,137,2901,299,14629000,2001
21,139,1808,159,11875000,2001
21,141,7619,503,52229000,2001
21,143,1345,165,4954000,2001
21,145,35276,2058,225564000,2001
21,147,1743,174,6778000,2001
21,149,1427,178,7504000,2001
21,151,22493,1438,128702000,2001
21,153,1681,190,8301000,2001
21,155,5725,331,30802000,2001
21,157,8491,625,66131000,2001
21,159,1973,178,14960000,2001
21,161,8283,451,50828000,2001
21,163,2950,292,16635000,2001
21,165,577,68,2590000,2001
21,167,5799,413,44560000,2001
21,169,2468,131,13954000,2001
21,171,2834,214,12750000,2001
21,173,8116,531,42530000,2001
21,175,2078,191,12496000,2001
21,177,6751,605,37662000,2001
21,179,12386,890,70383000,2001
21,181,800,95,3444000,2001
21,183,4864,364,22311000,2001
21,185,9297,1008,52355000,2001
21,187,1093,111,6942000,2001
21,189,295,42,1208000,2001
21,191,1687,194,9451000,2001
21,193,9226,713,57711000,2001
21,195,20014,1504,123962000,2001
21,197,2384,172,9660000,2001
21,199,20680,1452,105004000,2001
21,201,137,22,403000,2001
21,203,2917,213,12126000,2001
21,205,7087,455,35111000,2001
21,207,4227,361,19231000,2001
21,209,19866,682,173924000,2001
21,211,11777,740,83710000,2001
21,213,7424,359,44678000,2001
21,215,1030,176,4323000,2001
21,217,8822,677,48589000,2001
21,219,2347,191,12644000,2001
21,221,2929,241,14247000,2001
21,223,487,75,3142000,2001
21,225,6816,290,45885000,2001
21,227,42788,2527,270236000,2001
21,229,2670,221,15016000,2001
21,231,4203,307,19367000,2001
21,233,2855,255,19557000,2001
21,235,13808,840,70283000,2001
21,237,671,77,2561000,2001
21,239,7522,515,54643000,2001
21,999,1614,56,17156000,2001
22,1,12059,1018,59917000,2001
22,3,3536,364,17996000,2001
22,5,25488,1523,202184000,2001
22,7,2507,247,13074000,2001
22,9,8386,694,34967000,2001
22,11,6789,605,42882000,2001
22,13,3322,264,18252000,2001
22,15,31062,2012,164320000,2001
22,17,110420,6230,728072000,2001
22,19,69244,4187,469082000,2001
22,21,2040,203,9218000,2001
22,23,2211,176,14746000,2001
22,25,1745,194,6879000,2001
22,27,2829,273,18748000,2001
22,29,3038,323,13439000,2001
22,31,4248,357,28420000,2001
22,33,211070,11415,1518619000,2001
22,35,1128,138,5373000,2001
22,37,3554,255,19132000,2001
22,39,5717,552,29419000,2001
22,41,4188,417,17115000,2001
22,43,1335,200,6957000,2001
22,45,26689,1588,187934000,2001
22,47,10793,546,107749000,2001
22,49,3292,278,21218000,2001
22,51,212766,12694,1483196000,2001
22,53,5345,590,23703000,2001
22,55,105419,6730,746454000,2001
22,57,26189,1857,172051000,2001
22,59,2911,310,14923000,2001
22,61,13379,908,73765000,2001
22,63,11762,1257,57273000,2001
22,65,2124,203,8195000,2001
22,67,6706,521,39203000,2001
22,69,10858,781,50927000,2001
22,71,214914,10628,1665527000,2001
22,73,62292,4033,393704000,2001
22,75,11368,744,109354000,2001
22,77,3830,351,20111000,2001
22,79,47228,3093,285795000,2001
22,81,1813,149,9984000,2001
22,83,4894,399,22513000,2001
22,85,4390,457,22111000,2001
22,87,14150,1191,85587000,2001
22,89,18945,885,197309000,2001
22,91,745,89,3765000,2001
22,93,5560,301,56374000,2001
22,95,11336,657,81490000,2001
22,97,17319,1531,92747000,2001
22,99,7717,668,38560000,2001
22,101,22322,1414,173240000,2001
22,103,52273,4744,299872000,2001
22,105,25918,1989,126341000,2001
22,107,708,103,3383000,2001
22,109,40848,2713,293967000,2001
22,111,4636,332,21838000,2001
22,113,9917,965,53021000,2001
22,115,7397,593,35500000,2001
22,117,7841,701,43560000,2001
22,119,10404,821,56637000,2001
22,121,8610,436,65272000,2001
22,123,1924,184,8848000,2001
22,125,2715,176,34079000,2001
22,127,3792,327,22738000,2001
22,999,19527,196,268180000,2001
23,1,45920,2799,286258000,2001
23,3,25517,2286,137428000,2001
23,5,151555,10410,1218371000,2001
23,7,10229,852,63553000,2001
23,9,17417,2108,109399000,2001
23,11,45804,3225,298477000,2001
23,13,14676,1549,88739000,2001
23,15,8525,1374,46324000,2001
23,17,15945,1410,98676000,2001
23,19,59142,4156,386005000,2001
23,21,4538,487,25984000,2001
23,23,14335,785,114643000,2001
23,25,16667,1203,114911000,2001
23,27,9897,905,58319000,2001
23,29,7646,892,41736000,2001
23,31,52217,5209,332219000,2001
24,1,25376,1821,152519000,2001
24,3,191828,12281,1546366000,2001
24,5,313427,18877,2651729000,2001
24,9,15495,1538,114696000,2001
24,11,6587,618,36689000,2001
24,13,44518,4119,267360000,2001
24,15,21360,1656,163479000,2001
24,17,30316,2462,179968000,2001
24,19,10099,713,60471000,2001
24,21,74219,5075,551950000,2001
24,23,9413,892,44551000,2001
24,25,58859,4838,371767000,2001
24,27,139779,7373,1400631000,2001
24,29,7149,676,38075000,2001
24,31,408770,25967,4468373000,2001
24,33,252837,13960,2127893000,2001
24,35,9879,1212,53293000,2001
24,37,23124,1684,167504000,2001
24,39,3062,403,14774000,2001
24,41,17476,1485,112863000,2001
24,43,58243,3362,397579000,2001
24,45,37542,2507,229922000,2001
24,47,18462,2155,92640000,2001
24,510,305394,13583,2901399000,2001
24,999,7984,44,58663000,2001
25,1,73481,8442,492909000,2001
25,3,57538,4414,419828000,2001
25,5,199307,13364,1419565000,2001
25,7,5027,994,36102000,2001
25,9,284473,18634,2558642000,2001
25,11,24338,1786,156429000,2001
25,13,181495,11992,1390013000,2001
25,15,46790,3671,300442000,2001
25,17,871013,43079,11008317000,2001
25,19,3837,772,27856000,2001
25,21,344196,19738,3736030000,2001
25,23,150808,11977,1161022000,2001
25,25,579254,20395,9163119000,2001
25,27,299548,18129,2603695000,2001
25,999,8875,47,153716000,2001
26,1,1406,241,6604000,2001
26,3,2958,340,14185000,2001
26,5,35695,2237,268994000,2001
26,7,10878,906,69608000,2001
26,9,5403,659,29172000,2001
26,11,5836,475,28087000,2001
26,13,2153,234,11486000,2001
26,15,11242,994,72023000,2001
26,17,34861,2563,262215000,2001
26,19,3226,478,14748000,2001
26,21,59622,3956,470855000,2001
26,23,13110,911,80935000,2001
26,25,58793,3029,458797000,2001
26,27,8802,809,54352000,2001
26,29,10613,1074,71129000,2001
26,31,6168,905,32580000,2001
26,33,9362,878,49079000,2001
26,35,6273,627,30996000,2001
26,37,13358,1195,90737000,2001
26,39,3263,308,18217000,2001
26,41,13633,1188,92062000,2001
26,43,14933,957,95042000,2001
26,45,29158,1977,192357000,2001
26,47,14445,1399,89348000,2001
26,49,145300,9087,1159507000,2001
26,51,4488,459,26009000,2001
26,53,4986,483,21513000,2001
26,55,43070,3568,286928000,2001
26,57,12751,874,74454000,2001
26,59,14714,913,94889000,2001
26,61,9953,919,46294000,2001
26,63,10655,1007,63840000,2001
26,65,125445,7098,997793000,2001
26,67,11696,1057,77055000,2001
26,69,5908,675,28535000,2001
26,71,3173,411,15722000,2001
26,73,19541,1340,97484000,2001
26,75,53738,3398,392238000,2001
26,77,112186,5884,966428000,2001
26,79,3895,401,28800000,2001
26,81,333135,15428,2785209000,2001
26,83,439,71,1611000,2001
26,85,1217,179,4997000,2001
26,87,20545,1799,122933000,2001
26,89,4254,701,24753000,2001
26,91,29989,2152,205824000,2001
26,93,44562,3820,330219000,2001
26,95,1782,193,8775000,2001
26,97,2588,515,13188000,2001
26,99,317262,18739,2903616000,2001
26,101,5542,619,32843000,2001
26,103,21272,1598,137603000,2001
26,105,9480,877,55763000,2001
26,107,9344,905,45378000,2001
26,109,6783,527,39243000,2001
26,111,36792,1944,404439000,2001
26,113,1965,322,8945000,2001
26,115,39441,2502,351263000,2001
26,117,16301,1119,98490000,2001
26,119,1792,251,8915000,2001
26,121,56495,3583,422907000,2001
26,123,8870,781,61739000,2001
26,125,779062,42013,8421815000,2001
26,127,4537,583,21776000,2001
26,129,5344,616,26161000,2001
26,131,1697,230,9797000,2001
26,133,6795,417,41418000,2001
26,135,1825,263,11208000,2001
26,137,11139,901,64607000,2001
26,139,105640,5995,790069000,2001
26,141,3322,440,16660000,2001
26,143,5079,727,23547000,2001
26,145,91399,4905,724854000,2001
26,147,46885,3559,322779000,2001
26,149,19976,1277,151239000,2001
26,151,10492,986,56548000,2001
26,153,1834,270,10305000,2001
26,155,15605,1323,90582000,2001
26,157,11540,1066,62852000,2001
26,159,17288,1549,113202000,2001
26,161,157248,8270,1617908000,2001
26,163,750087,35887,7511501000,2001
26,165,13503,839,77619000,2001
26,999,21735,56,122104000,2001
27,1,3247,426,15533000,2001
27,3,105114,6786,877481000,2001
27,5,16472,1057,95025000,2001
27,7,13189,1035,71532000,2001
27,9,10440,766,62392000,2001
27,11,1492,186,5796000,2001
27,13,28252,1700,160610000,2001
27,15,12529,671,75031000,2001
27,17,8989,681,66304000,2001
27,19,29199,1817,239796000,2001
27,21,4541,811,19188000,2001
27,23,4057,395,20622000,2001
27,25,11058,1152,61086000,2001
27,27,14826,1139,69626000,2001
27,29,1822,178,8885000,2001
27,31,2125,263,9590000,2001
27,33,4043,376,18943000,2001
27,35,22346,1974,128414000,2001
27,37,159175,9021,1403876000,2001
27,39,4260,447,27418000,2001
27,41,14425,1297,80071000,2001
27,43,4747,443,24474000,2001
27,45,5574,635,25579000,2001
27,47,13123,1041,73462000,2001
27,49,19561,1285,127868000,2001
27,51,1437,208,6583000,2001
27,53,859442,39022,9441925000,2001
27,55,3536,388,17386000,2001
27,57,6107,534,29070000,2001
27,59,7727,769,44372000,2001
27,61,13954,1228,88343000,2001
27,63,4275,346,22356000,2001
27,65,3351,290,17210000,2001
27,67,20585,1344,115330000,2001
27,69,1091,154,5030000,2001
27,71,4753,466,30584000,2001
27,73,2424,290,11797000,2001
27,75,3176,287,18386000,2001
27,77,1213,149,6682000,2001
27,79,9593,771,58659000,2001
27,81,1310,179,5299000,2001
27,83,13292,780,88608000,2001
27,85,15642,881,111006000,2001
27,87,980,138,4545000,2001
27,89,2338,359,11789000,2001
27,91,9031,707,54006000,2001
27,93,6216,599,34635000,2001
27,95,9289,627,48116000,2001
27,97,8881,843,43860000,2001
27,99,13409,920,86338000,2001
27,101,2265,295,9698000,2001
27,103,13596,712,82941000,2001
27,105,8361,632,43317000,2001
27,107,1397,211,7174000,2001
27,109,78480,3032,678776000,2001
27,111,17673,1600,93381000,2001
27,113,6052,325,33616000,2001
27,115,5106,669,23547000,2001
27,117,3830,299,16125000,2001
27,119,8753,817,41606000,2001
27,121,3252,303,21725000,2001
27,123,305934,13836,2925483000,2001
27,125,1366,122,7085000,2001
27,127,5615,648,27909000,2001
27,129,6153,646,33087000,2001
27,131,23754,1475,143664000,2001
27,133,2994,243,15191000,2001
27,135,7583,389,51433000,2001
27,137,81132,5586,531322000,2001
27,139,31225,2363,230990000,2001
27,141,15700,1386,101751000,2001
27,143,3138,347,14976000,2001
27,145,72629,4029,458332000,2001
27,147,19021,967,152012000,2001
27,149,3740,346,18638000,2001
27,151,3507,320,16741000,2001
27,153,4622,541,25459000,2001
27,155,890,131,3428000,2001
27,157,6982,683,36498000,2001
27,159,4844,333,23153000,2001
27,161,6739,464,40289000,2001
27,163,62693,4660,498558000,2001
27,165,3487,321,18352000,2001
27,167,1632,180,8169000,2001
27,169,22974,1307,139640000,2001
27,171,26774,2501,164384000,2001
27,173,4120,349,23472000,2001
27,999,2488,39,17860000,2001
28,1,11493,973,62229000,2001
28,3,12663,841,77718000,2001
28,5,1633,167,8766000,2001
28,7,5496,396,27206000,2001
28,9,609,65,3127000,2001
28,11,10226,764,52597000,2001
28,13,2855,304,14229000,2001
28,15,685,106,3053000,2001
28,17,5922,408,31763000,2001
28,19,1479,134,9146000,2001
28,21,2272,144,23951000,2001
28,23,3610,305,17879000,2001
28,25,8450,407,50038000,2001
28,27,8419,636,48328000,2001
28,29,5887,458,28544000,2001
28,31,4140,293,19971000,2001
28,33,30336,1860,175920000,2001
28,35,33946,2153,192897000,2001
28,37,1309,135,7297000,2001
28,39,2720,309,11934000,2001
28,41,1033,125,3769000,2001
28,43,10571,626,63132000,2001
28,45,9163,747,57411000,2001
28,47,78236,4395,472391000,2001
28,49,130056,6670,936969000,2001
28,51,2429,269,11509000,2001
28,53,2515,172,11332000,2001
28,55,79,12,206000,2001
28,57,4275,331,24985000,2001
28,59,40848,2330,307365000,2001
28,61,3621,257,19021000,2001
28,63,723,72,3354000,2001
28,65,1392,178,6248000,2001
28,67,21943,1442,130899000,2001
28,69,932,123,3820000,2001
28,71,11082,891,57279000,2001
28,73,7350,691,36685000,2001
28,75,29855,2053,182076000,2001
28,77,2133,219,16246000,2001
28,79,6246,340,25586000,2001
28,81,47300,2222,317128000,2001
28,83,13053,824,71755000,2001
28,85,10821,768,62413000,2001
28,87,24247,1641,142918000,2001
28,89,29326,1980,179277000,2001
28,91,6333,568,31002000,2001
28,93,6851,421,32120000,2001
28,95,9204,694,58080000,2001
28,97,2960,255,12003000,2001
28,99,8096,543,58970000,2001
28,101,4502,356,23514000,2001
28,103,2652,214,11752000,2001
28,105,10406,794,44042000,2001
28,107,8786,634,47518000,2001
28,109,7339,754,34350000,2001
28,111,1925,148,13923000,2001
28,113,13025,974,63246000,2001
28,115,10019,479,55399000,2001
28,117,8203,522,39204000,2001
28,119,1172,146,5257000,2001
28,121,39918,2553,244556000,2001
28,123,8610,504,44108000,2001
28,125,727,126,3207000,2001
28,127,4963,422,19672000,2001
28,129,2848,195,16747000,2001
28,131,2534,291,13192000,2001
28,133,6989,488,34141000,2001
28,135,1496,197,6730000,2001
28,137,4924,392,25740000,2001
28,139,7322,380,41431000,2001
28,141,5098,396,27701000,2001
28,143,16826,192,88458000,2001
28,145,9419,477,54287000,2001
28,147,2374,225,10670000,2001
28,149,20621,1171,126460000,2001
28,151,19433,1467,108646000,2001
28,153,5041,376,26223000,2001
28,155,2536,192,10686000,2001
28,157,1649,170,7755000,2001
28,159,4613,388,26636000,2001
28,161,2678,240,15793000,2001
28,163,5082,418,27896000,2001
28,999,6315,58,40407000,2001
29,1,8496,625,45016000,2001
