"naics","employment_march","establishments","payroll_quarter1","year"
"4247",102753,7175,1558891000,2006
"4248",178869,4136,2161575000,2006
"4249",373421,31788,3534716000,2006
"4251",332659,54494,3665365000,2006
"4411",1286788,52172,13141733000,2006
"4412",167374,16792,1300383000,2006
"4413",493354,59439,3333830000,2006
"4421",282668,29245,2057209000,2006
"4422",295407,36609,1735453000,2006
"4431",488784,49323,3051651000,2006
"4441",1190989,67330,9079593000,2006
"4442",175415,20492,966180000,2006
"4451",2615175,94176,11865452000,2006
"4452",168728,27968,642210000,2006
"4453",142586,30231,608766000,2006
"4461",1113634,87026,7234070000,2006
"4471",913467,116855,3596246000,2006
"4481",1259686,95666,4530383000,2006
"4482",201079,26699,769422000,2006
"4483",170685,29656,1090016000,2006
"4511",442281,43013,1704595000,2006
"4512",195732,17502,676778000,2006
"4521",1532456,9969,6816101000,2006
"4529",1269995,36745,6135674000,2006
"4531",98373,20227,349628000,2006
"4532",337789,41238,1392391000,2006
"4533",133533,17650,511838000,2006
"4539",270150,45977,1446714000,2006
"4541",263979,16230,2723883000,2006
"4542",51645,5256,341301000,2006
"4543",206114,26833,1708430000,2006
"4811",432485,3072,5523986000,2006
"4812",42289,2538,577596000,2006
"4831",47510,1262,757454000,2006
"4832",20928,663,260986000,2006
"4841",1049957,67305,9953954000,2006
"4842",482356,52958,3983931000,2006
"4851",49414,912,393098000,2006
"4852",16465,475,113564000,2006
"4853",69226,7013,364975000,2006
"4854",194765,4321,883992000,2006
"4855",27929,1207,148373000,2006
"4859",60919,3296,325823000,2006
"4861",7529,373,190675000,2006
"4862",22248,1363,455966000,2006
"4869",9419,917,201293000,2006
"4871",9218,678,45715000,2006
"4872",15280,1857,87785000,2006
"4879",2171,185,21048000,2006
"4881",158320,5174,1340751000,2006
"4882",28090,962,257305000,2006
"4883",91795,2331,1188344000,2006
"4884",71831,9545,511776000,2006
"4885",198326,17434,2295148000,2006
"4889",31227,1637,294388000,2006
"4921",525610,8724,4490141000,2006
"4922",45773,5066,273144000,2006
"4931",595325,13849,5318608000,2006
"5111",699906,23080,9092903000,2006
"5112",339833,8741,9285572000,2006
"5121",308750,20396,3102683000,2006
"5122",22481,3565,481997000,2006
"5151",262248,9910,3640917000,2006
"5152",39735,673,1101110000,2006
"5161",41588,2653,803502000,2006
"5171",634540,27159,11714216000,2006
"5172",241407,12108,3789737000,2006
"5173",32352,2557,440847000,2006
"5174",11514,581,266652000,2006
"5175",231756,4816,3021249000,2006
"5179",10197,541,193876000,2006
"5181",80208,5572,2100200000,2006
"5182",385110,15430,6244712000,2006
"5191",54621,4163,523293000,2006
"5211",20019,108,327477000,2006
"5221",2155349,120588,35575080000,2006
"5222",765267,59388,14485742000,2006
"5223",360912,44647,4431839000,2006
"5231",516295,39360,38351444000,2006
"5232",8526,442,314351000,2006
"5239",416511,46752,17681416000,2006
"5241",1438696,34417,30361927000,2006
"5242",939126,145744,12482515000,2006
"5259",26397,2883,974696000,2006
"5311",544635,117629,4665657000,2006
"5312",377256,114041,4465650000,2006
"5313",631478,81802,6673586000,2006
"5321",184468,13624,1547421000,2006
"5322",253627,33308,1306667000,2006
"5323",35885,5569,274651000,2006
"5324",159968,13818,1995845000,2006
"5331",29486,2337,611282000,2006
"5411",1219383,189484,18672046000,2006
"5412",1356770,121390,12664966000,2006
"5413",1390573,115277,21239690000,2006
"5414",130062,33755,1373445000,2006
"5415",1215296,110851,22196242000,2006
"5416",1039301,145782,15939741000,2006
"5417",672666,17153,15517203000,2006
"5418",433800,39350,5836064000,2006
"5419",596243,73431,4595862000,2006
"5511",2915644,48311,75927152000,2006
"5611",497872,29228,6384783000,2006
"5612",164637,4115,1798276000,2006
"5613",5101697,43523,31381190000,2006
"5614",778731,35750,5479752000,2006
"5615",253539,23268,2736080000,2006
"5616",802010,24752,5099353000,2006
"5617",1707203,176310,8025430000,2006
"5619",352603,21470,2600121000,2006
"5621",176912,8890,1749776000,2006
"5622",56343,2759,698813000,2006
"5629",112079,8270,1151213000,2006
"6111",802963,20570,5489887000,2006
"6112",85892,881,594282000,2006
"6113",1534226,3872,11873722000,2006
"6114",67537,7156,841412000,2006
"6115",119970,7712,909529000,2006
"6116",292730,35693,1197740000,2006
"6117",76196,6763,667011000,2006
"6211",2136673,216620,30943621000,2006
"6212",817396,124553,7385879000,2006
"6213",589355,118818,4263964000,2006
"6214",692430,28539,6928485000,2006
"6215",228067,12063,2819555000,2006
"6216",972511,21576,5213799000,2006
"6219",246853,8738,2103341000,2006
"6221",4953821,5320,54365809000,2006
"6222",216745,677,2308142000,2006
"6223",199974,846,2248086000,2006
"6231",1640524,17267,9988580000,2006
"6232",553058,30658,2822043000,2006
"6233",640128,19303,3180289000,2006
"6239",159423,6648,955601000,2006
"6241",1075387,55656,5481813000,2006
"6242",159534,13021,998540000,2006
"6243",338121,8393,1334484000,2006
"6244",831361,73755,3204214000,2006
"7111",133511,9195,857718000,2006
"7112",120281,4564,3029428000,2006
"7113",107105,5779,613806000,2006
"7114",16417,3494,278609000,2006
"7115",47600,19398,825304000,2006
"7121",123177,7089,782651000,2006
"7131",136390,2927,550862000,2006
"7132",195977,2600,1332740000,2006
"7139",1093197,68002,4185912000,2006
"7211",1830579,53290,10245044000,2006
"7212",38308,7190,172833000,2006
"7213",11811,2245,47670000,2006
"7221",4518780,213550,14955439000,2006
"7222",4073818,256383,10646816000,2006
"7223",546347,33499,2267349000,2006
"7224",361583,46097,1038032000,2006
"8111",888301,164334,5939844000,2006
"8112",127477,13199,1415172000,2006
"8113",193442,24589,1884712000,2006
"8114",98001,23413,626558000,2006
"8121",612980,109974,2520993000,2006
"8122",136806,21204,963345000,2006
"8123",374377,42270,1936909000,2006
"8129",233628,36324,1108039000,2006
"8131",1647219,174530,6974962000,2006
"8132",149045,16086,1549763000,2006
"8133",122910,14260,1004106000,2006
"8134",328324,30620,1221969000,2006
"8139",546048,65637,5037365000,2006
"1131",2632,450,33395000,2007
"1132",2216,231,21113000,2007
"1133",59597,9810,488347000,2007
"1141",5302,2062,69119000,2007
"1142",1845,327,13337000,2007
"1151",66313,4635,419548000,2007
"1152",20460,4375,132807000,2007
"1153",13740,1755,98583000,2007
"2111",141809,7542,2487866000,2007
"2121",79848,1066,1267853000,2007
"2122",34657,318,545418000,2007
"2123",103539,5624,1067548000,2007
"2131",341034,11652,4522790000,2007
"2211",503134,9611,12817621000,2007
"2212",79354,2283,1785530000,2007
"2213",40269,4780,484035000,2007
"2361",905293,198530,9754630000,2007
"2362",766961,46332,10064169000,2007
"2371",524840,21448,6309764000,2007
"2372",76733,12835,961143000,2007
"2373",323289,11746,3605454000,2007
"2379",91545,5392,1218164000,2007
"2381",1103222,115764,9153123000,2007
"2382",1961787,187856,21490558000,2007
"2383",944084,134306,7912981000,2007
"2389",570129,77243,5183520000,2007
"3111",46983,1817,529080000,2007
"3112",58049,830,725511000,2007
"3113",73457,1788,728521000,2007
"3114",162253,1668,1442514000,2007
"3115",129692,1612,1385350000,2007
"3116",487813,3817,3430879000,2007
"3117",33169,685,275787000,2007
"3118",284998,10269,2123685000,2007
"3119",162852,3310,1550440000,2007
"3121",135979,3960,1559940000,2007
"3122",20135,109,336085000,2007
"3131",42041,424,312180000,2007
"3132",80514,1318,728618000,2007
"3133",41527,1350,353891000,2007
"3141",80278,2583,630735000,2007
"3149",72700,4149,531826000,2007
"3151",26584,487,173692000,2007
"3152",155742,8965,953521000,2007
"3159",15128,916,99035000,2007
"3161",4856,244,40634000,2007
"3162",15017,306,102881000,2007
"3169",16798,842,126593000,2007
"3211",112425,4168,958278000,2007
"3212",109002,1924,968419000,2007
"3219",306138,10530,2377666000,2007
"3221",130068,551,2094307000,2007
"3222",295028,4486,3302719000,2007
"3231",631771,33281,6252007000,2007
"3241",103577,2408,2216958000,2007
"3251",165025,2540,2929862000,2007
"3252",88601,1076,1450519000,2007
"3253",28618,906,369386000,2007
"3254",241339,1926,5330312000,2007
"3255",62493,1906,832074000,2007
"3256",104422,2241,1376425000,2007
"3259",103219,2800,1358164000,2007
"3261",707972,12054,6684542000,2007
"3262",147511,2179,1606975000,2007
"3271",52544,1560,482255000,2007
"3272",97876,2102,1032252000,2007
"3273",221488,9963,2218119000,2007
"3274",17332,362,221253000,2007
"3279",82888,3485,870444000,2007
"3311",109998,901,1849877000,2007
"3312",44492,699,523571000,2007
"3313",63988,612,788492000,2007
"3314",60466,938,829231000,2007
"3315",159977,2117,1697322000,2007
"3321",124406,2664,1367648000,2007
"3322",50529,1485,547762000,2007
"3323",398786,13705,3916355000,2007
"3324",93356,1570,1082371000,2007
"3325",41763,795,430583000,2007
"3326",53413,1614,478106000,2007
"3327",395207,25267,4065661000,2007
"3328",137183,6162,1266683000,2007
"3329",271223,6375,3025086000,2007
"3331",205545,3064,2470546000,2007
"3332",130022,3845,1902269000,2007
"3333",95729,2296,1204465000,2007
"3334",151175,1822,1521037000,2007
"3335",167558,8010,2014553000,2007
"3336",102482,930,1347839000,2007
"3339",285029,6231,3626186000,2007
"3341",99137,1298,1910847000,2007
"3342",151847,1828,3505896000,2007
"3343",17191,530,207797000,2007
"3344",362859,4753,5446428000,2007
"3345",384966,5265,6960658000,2007
"3346",27288,804,348382000,2007
"3351",57515,1223,610923000,2007
"3352",65666,350,616626000,2007
"3353",138332,2407,1603031000,2007
"3359",144746,2164,1690066000,2007
"3361",196493,378,3323397000,2007
"3362",151588,2187,1389007000,2007
"3363",593630,5526,7268636000,2007
"3364",408139,1725,7155048000,2007
"3365",28712,221,376634000,2007
"3366",148864,1771,1583066000,2007
"3369",46721,1049,516769000,2007
"3371",333974,16566,2579673000,2007
"3372",141000,4115,1351867000,2007
"3379",42427,1036,359131000,2007
"3391",316789,12194,4179747000,2007
"3399",364059,18966,3475837000,2007
"4231",355828,24535,3926310000,2007
"4232",153866,12670,1779572000,2007
"4233",264252,19633,3110539000,2007
"4234",705551,36115,12434024000,2007
"4235",160366,10660,2290595000,2007
"4236",449905,29379,8841297000,2007
"4237",232006,20104,2823662000,2007
"4238",723802,59745,9584690000,2007
"4239",349701,34498,3844909000,2007
"4241",172308,11448,2254898000,2007
"4242",248057,7649,5243800000,2007
"4243",196601,16218,2508572000,2007
"4244",768342,33620,8134870000,2007
"4245",61349,6566,547107000,2007
"4246",139481,12541,2129612000,2007
"4247",94845,7024,1573252000,2007
"4248",178694,4160,2232085000,2007
"4249",368372,31414,3529161000,2007
"4251",341524,56485,3975847000,2007
"4411",1273660,51236,13126809000,2007
"4412",168973,17030,1350545000,2007
"4413",495633,59065,3241501000,2007
"4421",271675,29239,2045453000,2007
"4422",324863,36246,1790983000,2007
"4431",500780,52470,3090644000,2007
"4441",1202392,67949,8683264000,2007
"4442",171569,20355,970166000,2007
"4451",2564533,92315,12346321000,2007
"4452",174558,28281,681636000,2007
"4453",142692,30435,632514000,2007
"4461",1069187,89406,7703514000,2007
"4471",888705,115533,3592449000,2007
"4481",1278939,99325,4787359000,2007
"4482",206338,27213,817775000,2007
"4483",162880,28833,1122893000,2007
"4511",455576,43522,1767094000,2007
"4512",184118,16623,663506000,2007
"4521",1619833,10116,7583217000,2007
"4529",1277639,37340,6455907000,2007
"4531",93779,19759,347752000,2007
"4532",315159,40674,1342950000,2007
"4533",133918,17733,530714000,2007
"4539",270971,45208,1.482e+09,2007
"4541",268328,16670,2832669000,2007
"4542",49446,5158,334424000,2007
"4543",193784,25895,1715567000,2007
"4811",435853,3084,5567591000,2007
"4812",44795,2646,651505000,2007
"4831",48180,1255,818804000,2007
"4832",20767,673,295410000,2007
"4841",998697,68494,9866681000,2007
"4842",477700,52925,4070638000,2007
"4851",52912,932,436219000,2007
"4852",17432,508,117173000,2007
"4853",72504,7493,392451000,2007
"4854",206787,4673,985675000,2007
"4855",28384,1247,151351000,2007
"4859",62604,3469,350620000,2007
"4861",8347,374,216622000,2007
"4862",24683,1479,541627000,2007
"4869",9415,922,211208000,2007
"4871",9690,698,48922000,2007
"4872",15612,1880,94239000,2007
"4879",2162,203,18538000,2007
"4881",165253,5430,1477675000,2007
"4882",28627,1018,282466000,2007
"4883",93407,2330,1275458000,2007
"4884",76535,10178,587725000,2007
"4885",212165,17903,2466024000,2007
"4889",34654,1707,338136000,2007
"4921",528177,9116,4868132000,2007
"4922",41013,4729,262035000,2007
"4931",679077,14440,5970039000,2007
"5111",688034,23082,9345152000,2007
"5112",346675,8426,9830589000,2007
"5121",298598,21118,3097055000,2007
"5122",22049,3765,512171000,2007
"5151",252294,9757,3776305000,2007
"5152",41674,658,1049024000,2007
"5161",46627,2746,938075000,2007
"5171",621712,27445,11843033000,2007
"5172",277622,11817,4601300000,2007
"5173",34973,3417,518085000,2007
"5174",13149,708,312263000,2007
"5175",240038,5326,3483171000,2007
"5179",14428,1365,280905000,2007
"5181",71307,4260,2007051000,2007
"5182",375474,15662,6350714000,2007
"5191",54659,4227,551877000,2007
"5211",20223,104,345511000,2007
"5221",2137764,127180,39968272000,2007
"5222",747414,58786,13973137000,2007
"5223",341041,46750,4525709000,2007
"5231",528722,39749,46078938000,2007
"5232",NA,392,NA,2007
"5239",404402,49924,21961090000,2007
"5241",1423578,33598,31407197000,2007
"5242",903366,147930,12833849000,2007
"5259",33396,3678,1199619000,2007
"5311",539169,115270,4719899000,2007
"5312",367125,111028,4259392000,2007
"5313",647869,86226,7437534000,2007
"5321",199872,13475,1608111000,2007
"5322",237074,31338,1248897000,2007
"5323",35493,5435,282117000,2007
"5324",165838,14798,2144766000,2007
"5331",31735,2568,678161000,2007
"5411",1206577,191351,19760753000,2007
"5412",1357368,123415,13226141000,2007
"5413",1434803,117115,22734042000,2007
"5414",134739,34783,1520055000,2007
"5415",1297710,116769,24787878000,2007
"5416",1015109,151766,17015867000,2007
"5417",688052,17787,16144004000,2007
"5418",445590,40275,6166223000,2007
"5419",599993,74295,4864940000,2007
"5511",3121402,50643,83643495000,2007
"5611",472690,29996,6317137000,2007
"5612",189275,4593,2063452000,2007
"5613",5131446,44476,33922432000,2007
"5614",766237,35543,5707062000,2007
"5615",243943,22312,3135614000,2007
"5616",777680,25223,4824515000,2007
"5617",1722595,179825,8529103000,2007
"5619",324602,21075,2638657000,2007
"5621",185047,9857,1995147000,2007
"5622",56755,2729,721096000,2007
"5629",113391,8872,1101525000,2007
"6111",827165,21066,5859981000,2007
"6112",80568,862,580922000,2007
"6113",1572333,4022,12622474000,2007
"6114",65818,7640,745865000,2007
"6115",119020,8019,984631000,2007
"6116",302908,38506,1206094000,2007
"6117",71573,6781,656564000,2007
"6211",2169682,219986,32947144000,2007
"6212",824770,126392,7785440000,2007
"6213",614171,124498,4589922000,2007
"6214",695863,29644,7326448000,2007
"6215",221709,12798,2858442000,2007
"6216",1021573,24443,5862218000,2007
"6219",269271,9422,2310789000,2007
"6221",5041848,5404,58420974000,2007
"6222",216343,718,2417682000,2007
"6223",219627,1230,2559023000,2007
"6231",1646321,17132,10496329000,2007
"6232",557907,31571,2975160000,2007
"6233",685024,20351,3556223000,2007
"6239",153881,6552,971851000,2007
"6241",1108173,57712,5838113000,2007
"6242",167691,13710,1099225000,2007
"6243",330145,7905,1332573000,2007
"6244",853648,74763,3401464000,2007
"7111",134434,9453,935263000,2007
"7112",126092,4631,3551994000,2007
"7113",112354,6367,702557000,2007
"7114",17420,3722,313240000,2007
"7115",45772,20087,865610000,2007
"7121",128539,7312,840643000,2007
"7131",128369,3097,602281000,2007
"7132",205307,2729,1421766000,2007
"7139",1110280,67824,4311718000,2007
"7211",1856110,54268,10998014000,2007
"7212",39717,7434,180641000,2007
"7213",11727,2201,48966000,2007
"7221",4579941,219472,15984177000,2007
"7222",4136741,266844,11275701000,2007
"7223",575579,35322,2376573000,2007
"7224",365049,46948,1085500000,2007
"8111",893198,166369,6171348000,2007
"8112",135243,12917,1682373000,2007
"8113",199239,23897,2045677000,2007
"8114",95272,22948,636242000,2007
"8121",616538,113125,2612007000,2007
"8122",136928,21434,990414000,2007
"8123",374356,41331,2034440000,2007
"8129",252462,36640,1194304000,2007
"8131",1691182,180304,7488739000,2007
"8132",146709,16356,1654844000,2007
"8133",128522,15431,1115137000,2007
"8134",330219,29817,1261409000,2007
"8139",519905,63683,5206995000,2007
"1131",2620,430,37070000,2008
"1132",2198,226,25980000,2008
"1133",56493,9085,463434000,2008
"1141",5600,1978,69994000,2008
"1142",1881,314,13769000,2008
"1151",66105,4560,444598000,2008
"1152",20468,4333,141657000,2008
"1153",11674,1725,93925000,2008
"2111",107100,7993,3420215000,2008
"2121",81938,1108,1397597000,2008
"2122",33344,324,656017000,2008
"2123",90370,5503,1081202000,2008
"2131",316519,12512,5295423000,2008
"2211",510735,9744,14080990000,2008
"2212",85542,2400,2098634000,2008
"2213",43126,4816,576782000,2008
"2361",810536,187327,8662846000,2008
"2362",743023,45307,10528667000,2008
"2371",548381,20944,7060600000,2008
"2372",66683,10814,888794000,2008
"2373",311967,11509,3664474000,2008
"2379",67835,4763,897805000,2008
"2381",1024124,108067,8987620000,2008
"2382",2016784,184132,23228310000,2008
"2383",878093,126100,7747181000,2008
"2389",576205,74651,5427852000,2008
"3111",50957,1797,506627000,2008
"3112",58431,798,798229000,2008
"3113",68912,1816,667023000,2008
"3114",165116,1629,1506683000,2008
"3115",134221,1583,1467852000,2008
"3116",501386,3757,3647538000,2008
"3117",33323,663,277550000,2008
"3118",286970,10427,2264335000,2008
"3119",168142,3290,1660569000,2008
"3121",138209,4050,1593259000,2008
"3122",18797,101,331987000,2008
"3131",39824,408,285446000,2008
"3132",66863,1195,617724000,2008
"3133",42020,1229,367286000,2008
"3141",70966,2467,553633000,2008
"3149",75277,5297,526752000,2008
"3151",19648,385,129537000,2008
"3152",133463,6218,838993000,2008
"3159",13246,734,86688000,2008
"3161",4861,234,40566000,2008
"3162",12700,252,93711000,2008
"3169",15179,829,118894000,2008
"3211",103455,3902,865999000,2008
"3212",95159,1919,849963000,2008
"3219",292666,10439,2296711000,2008
"3221",123368,504,2113210000,2008
"3222",289544,4373,3308771000,2008
"3231",626567,32697,6342008000,2008
"3241",103912,2373,2200316000,2008
"3251",164925,2590,3086904000,2008
"3252",99413,1342,1580088000,2008
"3253",29857,906,461092000,2008
"3254",253332,1987,5474549000,2008
"3255",62787,1893,857775000,2008
"3256",105395,2231,1446425000,2008
"3259",95079,2691,1277888000,2008
"3261",675817,11779,6506955000,2008
"3262",146309,2154,1643510000,2008
"3271",45560,1444,437151000,2008
"3272",100034,2049,1096321000,2008
"3273",213154,10053,2183353000,2008
"3274",16199,346,213029000,2008
"3279",81136,3536,877068000,2008
"3311",109584,698,1977067000,2008
"3312",43378,724,517555000,2008
"3313",61633,594,781103000,2008
"3314",65343,987,911530000,2008
"3315",152018,2062,1644030000,2008
"3321",127251,2748,1450982000,2008
"3322",51193,1561,569603000,2008
"3323",404579,14136,4201741000,2008
"3324",91448,1542,1131234000,2008
"3325",38997,739,411557000,2008
"3326",50033,1515,456067000,2008
"3327",401147,25110,4259863000,2008
"3328",137185,6165,1346198000,2008
"3329",286269,6570,3360861000,2008
"3331",209364,3072,2656070000,2008
"3332",128348,3824,2016903000,2008
"3333",88808,2166,1170225000,2008
"3334",149126,1870,1567990000,2008
"3335",165650,7719,2038439000,2008
"3336",109924,1023,1516088000,2008
"3339",298434,6342,3917505000,2008
"3341",91398,1260,1869709000,2008
"3342",120499,1484,2272759000,2008
"3343",14095,488,171698000,2008
"3344",351191,4719,5426522000,2008
"3345",410842,5462,7722521000,2008
"3346",26520,791,355720000,2008
"3351",55297,1185,624498000,2008
"3352",58282,347,581670000,2008
"3353",136747,2378,1623128000,2008
"3359",153574,2283,1844744000,2008
"3361",182072,377,3073442000,2008
"3362",136404,2156,1304888000,2008
"3363",560922,5704,6713355000,2008
"3364",415281,1717,7615577000,2008
"3365",31179,243,418368000,2008
"3366",157512,1782,1791609000,2008
"3369",43509,821,511782000,2008
"3371",306773,15531,2469222000,2008
"3372",141183,4285,1381129000,2008
"3379",41245,1017,353604000,2008
"3391",309940,12046,4261542000,2008
"3399",339803,18606,3394566000,2008
"4231",394728,25963,4446527000,2008
"4232",168710,13622,2049565000,2008
"4233",255652,19429,3069975000,2008
"4234",723620,34976,14044445000,2008
"4235",168663,11144,2459938000,2008
"4236",509801,30027,10810184000,2008
"4237",244212,20232,3140284000,2008
"4238",738104,59479,10134338000,2008
"4239",349038,33610,4014248000,2008
"4241",171096,11485,2269314000,2008
"4242",273745,8584,6366071000,2008
"4243",210645,16517,2712846000,2008
"4244",795690,33002,8830694000,2008
"4245",61112,6284,639284000,2008
"4246",150473,12846,2493994000,2008
"4247",104970,7339,1667444000,2008
"4248",183910,4201,2405487000,2008
"4249",361768,29565,3796502000,2008
"4251",299267,51158,3519145000,2008
"4411",1253716,49524,13008778000,2008
"4412",164873,16731,1325627000,2008
"4413",465879,56115,3062548000,2008
"4421",252530,27303,1923976000,2008
"4422",280566,34432,1635674000,2008
"4431",464927,49173,2762275000,2008
"4441",1170974,69404,8525269000,2008
"4442",163567,19811,932011000,2008
"4451",2570754,89054,12598240000,2008
"4452",145236,23907,561006000,2008
"4453",145864,30714,656676000,2008
"4461",1025095,88445,7782312000,2008
"4471",896590,114144,3678691000,2008
"4481",1287189,99522,4756657000,2008
"4482",208175,28178,808571000,2008
"4483",152786,27878,1072370000,2008
"4511",431849,40920,1765762000,2008
"4512",186160,14905,652610000,2008
"4521",1292007,8813,6045412000,2008
"4529",1685380,36870,8336715000,2008
"4531",89741,18509,337232000,2008
"4532",304985,38763,1226353000,2008
"4533",134683,17698,552754000,2008
"4539",249578,42240,1423237000,2008
"4541",332405,21895,3605793000,2008
"4542",47194,4889,316849000,2008
"4543",212054,31106,1845249000,2008
"4811",445300,3036,5861347000,2008
"4812",40410,2522,679011000,2008
"4831",49400,1126,946451000,2008
"4832",19628,622,311124000,2008
"4841",947221,65196,9373481000,2008
"4842",479645,50125,4226075000,2008
"4851",47785,871,415835000,2008
"4852",15016,487,106759000,2008
"4853",71025,7413,398680000,2008
"4854",219610,4501,972128000,2008
"4855",30693,1335,174131000,2008
"4859",65252,3404,370719000,2008
"4861",6128,370,194654000,2008
"4862",24009,1638,638372000,2008
"4869",10039,863,235358000,2008
"4871",9565,643,47991000,2008
"4872",11388,1747,65785000,2008
"4879",2086,199,19461000,2008
"4881",174356,5785,1680077000,2008
"4882",25802,1023,247079000,2008
"4883",93712,2462,1272676000,2008
"4884",78043,10112,563819000,2008
"4885",246104,21418,2895530000,2008
"4889",27637,1496,288994000,2008
"4921",559131,9717,4951691000,2008
"4922",37138,4622,227530000,2008
"4931",702780,14350,6420757000,2008
"5111",672717,22321,9277964000,2008
"5112",386406,8097,11363153000,2008
"5121",327270,20533,3436977000,2008
"5122",24263,3820,559515000,2008
"5151",250312,9416,3738769000,2008
"5152",41244,649,1287360000,2008
"5171",844008,34382,15696073000,2008
"5172",286323,12807,5026258000,2008
"5174",9920,709,236905000,2008
"5179",60228,5824,1146380000,2008
"5182",391955,15642,6884588000,2008
"5191",139588,7354,3405233000,2008
"5211",19031,55,347747000,2008
"5221",2134648,129783,38203416000,2008
"5222",645206,50965,13008734000,2008
"5223",297209,44285,3832506000,2008
"5231",533718,42346,49913028000,2008
"5232",NA,109,NA,2008
"5239",432244,50196,26589412000,2008
"5241",1518138,35653,34199972000,2008
"5242",913542,147540,13084713000,2008
"5259",9922,975,592890000,2008
"5311",539871,115724,5300134000,2008
"5312",342332,99866,4222200000,2008
"5313",646047,83240,7325342000,2008
"5321",191230,13853,1632023000,2008
"5322",236626,31614,1342422000,2008
"5323",43455,4566,363442000,2008
"5324",164747,14393,2205052000,2008
"5331",32006,2406,637065000,2008
"5411",1198520,187947,20693717000,2008
"5412",1318523,123486,13399411000,2008
"5413",1457812,114976,24452400000,2008
"5414",130370,33286,1575844000,2008
"5415",1324734,118594,26903897000,2008
"5416",869632,141542,14759532000,2008
"5417",633928,16178,16253576000,2008
"5418",479461,40534,6822666000,2008
"5419",619867,71766,5294864000,2008
"5511",2887407,51761,78294181000,2008
"5611",448438,29346,5627357000,2008
"5612",250865,5551,2919347000,2008
"5613",5230878,54352,37468950000,2008
"5614",828173,36196,6176053000,2008
"5615",259310,22497,3325848000,2008
"5616",831834,25746,5264489000,2008
"5617",1701955,177446,8644468000,2008
"5619",305841,20691,2654081000,2008
"5621",195111,9999,2160467000,2008
"5622",50315,2602,669697000,2008
"5629",121837,9112,1280878000,2008
"6111",842574,20901,6225241000,2008
"6112",82835,882,606817000,2008
"6113",1622296,4153,13617410000,2008
"6114",69135,7932,875774000,2008
"6115",124798,8201,1036435000,2008
"6116",318601,39459,1296360000,2008
"6117",81058,7050,769972000,2008
"6211",2173263,220462,34222734000,2008
"6212",835884,127877,8183255000,2008
"6213",637586,125549,4924237000,2008
"6214",682717,30914,7268732000,2008
"6215",242315,13450,3216299000,2008
"6216",1035119,24129,6212514000,2008
"6219",279665,9586,2544169000,2008
"6221",5133837,5413,62336382000,2008
"6222",213531,642,2446870000,2008
"6223",237791,959,2961548000,2008
"6231",1587187,16462,10492467000,2008
"6232",611594,33116,3378466000,2008
"6233",778707,21105,4167909000,2008
"6239",151718,6144,1002447000,2008
"6241",1235841,58770,6454459000,2008
"6242",170829,13949,1134371000,2008
"6243",325437,7560,1307781000,2008
"6244",884235,74920,3585958000,2008
"7111",131290,8911,944900000,2008
"7112",127266,4416,3566638000,2008
"7113",129833,6649,732010000,2008
"7114",18856,3558,356498000,2008
"7115",44979,20943,803547000,2008
"7121",133466,7272,903824000,2008
"7131",142442,3144,627409000,2008
"7132",174267,2481,1215956000,2008
"7139",1166947,66905,4593862000,2008
"7211",1925840,53646,11799768000,2008
"7212",39550,7270,187672000,2008
"7213",10836,2150,43602000,2008
"7221",4707921,221202,16787193000,2008
"7222",4225050,269152,11760151000,2008
"7223",660719,38092,2745582000,2008
"7224",356413,45074,1109787000,2008
"8111",866431,160915,6186373000,2008
"8112",123701,12662,1396785000,2008
"8113",199316,22809,2121711000,2008
"8114",82143,21104,548372000,2008
"8121",637221,113134,2758929000,2008
"8122",135786,20785,995299000,2008
"8123",331168,38862,1867765000,2008
"8129",264247,36490,1193337000,2008
"8131",1699238,179992,7805470000,2008
"8132",191647,16999,2342416000,2008
"8133",139848,15668,1254426000,2008
"8134",262578,28784,1077978000,2008
"8139",519279,62490,5375018000,2008
"1131",2141,371,25484000,2009
"1132",1566,176,11734000,2009
"1133",49296,8435,406130000,2009
"1141",5458,1994,55787000,2009
"1151",62827,4533,426939000,2009
"1142",1800,304,13678000,2009
"1152",20065,4242,139099000,2009
"1153",10676,1624,88192000,2009
"2111",107394,7891,3071392000,2009
"2121",83961,1086,1455781000,2009
"2122",34545,313,598265000,2009
"2123",84151,5290,946431000,2009
"2131",294602,12317,5273454000,2009
"2211",512484,10059,13571100000,2009
"2212",84720,2369,1764850000,2009
"2213",44348,4884,582826000,2009
"2361",638810,168894,6378879000,2009
"2362",652039,42931,9555278000,2009
"2371",498329,20104,6884166000,2009
"2372",50658,8954,622200000,2009
"2373",280204,11219,3372153000,2009
"2379",65682,4617,893276000,2009
"2381",808249,97606,7223041000,2009
"2382",1780928,175822,21201405000,2009
"2383",716046,114233,6266715000,2009
"2389",476183,68597,4486759000,2009
"3111",50681,1731,490575000,2009
"3112",56044,797,736447000,2009
"3113",64609,1668,634111000,2009
"3114",159779,1629,1441697000,2009
"3115",138224,1579,1548634000,2009
"3116",500916,3644,3615513000,2009
"3117",30894,645,256380000,2009
"3118",271974,9867,2150846000,2009
"3119",161597,3171,1613656000,2009
"3121",129296,4119,1502825000,2009
"3122",17093,103,290638000,2009
"3131",31585,362,215498000,2009
"3132",57534,1126,527959000,2009
"3133",32807,1191,271177000,2009
"3141",58145,2213,441376000,2009
