"state_fips","state_name","year","cit","cit_flag"
1,"Alabama",1976,5,0
1,"Alabama",1977,5,0
1,"Alabama",1978,5,0
1,"Alabama",1979,5,0
1,"Alabama",1980,5,0
1,"Alabama",1981,5,0
1,"Alabama",1982,5,0
1,"Alabama",1983,5,0
1,"Alabama",1984,5,0
1,"Alabama",1985,5,0
1,"Alabama",1986,5,0
1,"Alabama",1987,5,0
1,"Alabama",1988,5,0
1,"Alabama",1989,5,0
1,"Alabama",1990,5,0
1,"Alabama",1991,5,0
1,"Alabama",1992,5,0
1,"Alabama",1993,5,0
1,"Alabama",1994,5,0
1,"Alabama",1995,5,0
1,"Alabama",1996,5,0
1,"Alabama",1997,5,0
1,"Alabama",1998,5,0
1,"Alabama",1999,5,0
1,"Alabama",2000,5,0
1,"Alabama",2001,6.5,0
1,"Alabama",2002,6.5,0
1,"Alabama",2003,6.5,0
1,"Alabama",2004,6.5,0
1,"Alabama",2005,6.5,0
1,"Alabama",2006,6.5,0
1,"Alabama",2007,6.5,0
1,"Alabama",2008,6.5,0
1,"Alabama",2009,6.5,0
1,"Alabama",2010,6.5,0
1,"Alabama",2011,6.5,0
1,"Alabama",2012,6.5,0
2,"Alaska",1976,9.4,0
2,"Alaska",1977,9.4,0
2,"Alaska",1978,9.4,0
2,"Alaska",1979,9.4,0
2,"Alaska",1980,9.4,0
2,"Alaska",1981,9.4,0
2,"Alaska",1982,9.4,0
2,"Alaska",1983,9.4,0
2,"Alaska",1984,9.4,0
2,"Alaska",1985,9.4,0
2,"Alaska",1986,9.4,0
2,"Alaska",1987,9.4,0
2,"Alaska",1988,9.4,0
2,"Alaska",1989,9.4,0
2,"Alaska",1990,9.4,0
2,"Alaska",1991,9.4,0
2,"Alaska",1992,9.4,0
2,"Alaska",1993,9.4,0
2,"Alaska",1994,9.4,0
2,"Alaska",1995,9.4,0
2,"Alaska",1996,9.4,0
2,"Alaska",1997,9.4,0
2,"Alaska",1998,9.4,0
2,"Alaska",1999,9.4,0
2,"Alaska",2000,9.4,0
2,"Alaska",2001,9.4,0
2,"Alaska",2002,9.4,0
2,"Alaska",2003,9.4,0
2,"Alaska",2004,9.4,0
2,"Alaska",2005,9.4,0
2,"Alaska",2006,9.4,0
2,"Alaska",2007,9.4,0
2,"Alaska",2008,9.4,0
2,"Alaska",2009,9.4,0
2,"Alaska",2010,9.4,0
2,"Alaska",2011,9.4,0
2,"Alaska",2012,9.4,0
4,"Arizona",1976,10.5,0
4,"Arizona",1977,10.5,0
4,"Arizona",1978,10.5,0
4,"Arizona",1979,10.5,0
4,"Arizona",1980,10.5,0
4,"Arizona",1981,10.5,0
4,"Arizona",1982,10.5,0
4,"Arizona",1983,10.5,0
4,"Arizona",1984,10.5,0
4,"Arizona",1985,10.5,0
4,"Arizona",1986,10.5,0
4,"Arizona",1987,10.5,0
4,"Arizona",1988,10.5,0
4,"Arizona",1989,10.5,0
4,"Arizona",1990,9.3,0
4,"Arizona",1991,9.3,0
4,"Arizona",1992,9.3,0
4,"Arizona",1993,9.3,0
4,"Arizona",1994,9,0
4,"Arizona",1995,9,0
4,"Arizona",1996,9,0
4,"Arizona",1997,9,0
4,"Arizona",1998,9,0
4,"Arizona",1999,7.968,0
4,"Arizona",2000,7.968,0
4,"Arizona",2001,6.968,0
4,"Arizona",2002,6.968,0
4,"Arizona",2003,6.968,0
4,"Arizona",2004,6.968,0
4,"Arizona",2005,6.968,0
4,"Arizona",2006,6.968,0
4,"Arizona",2007,6.968,0
4,"Arizona",2008,6.968,0
4,"Arizona",2009,6.968,0
4,"Arizona",2010,6.968,0
4,"Arizona",2011,6.968,0
4,"Arizona",2012,6.968,0
5,"Arkansas",1976,6,0
5,"Arkansas",1977,6,0
5,"Arkansas",1978,6,0
5,"Arkansas",1979,6,0
5,"Arkansas",1980,6,0
5,"Arkansas",1981,6,0
5,"Arkansas",1982,6,0
5,"Arkansas",1983,6,0
5,"Arkansas",1984,6,0
5,"Arkansas",1985,6,0
5,"Arkansas",1986,6,0
5,"Arkansas",1987,6,0
5,"Arkansas",1988,6,0
5,"Arkansas",1989,6,0
5,"Arkansas",1990,6,0
5,"Arkansas",1991,6.5,0
5,"Arkansas",1992,6.5,0
5,"Arkansas",1993,6.5,0
5,"Arkansas",1994,6.5,0
5,"Arkansas",1995,6.5,0
5,"Arkansas",1996,6.5,0
5,"Arkansas",1997,6.5,0
5,"Arkansas",1998,6.5,0
5,"Arkansas",1999,6.5,0
5,"Arkansas",2000,6.5,0
5,"Arkansas",2001,6.5,0
5,"Arkansas",2002,6.5,0
5,"Arkansas",2003,6.5,0
5,"Arkansas",2004,6.5,0
5,"Arkansas",2005,6.5,0
5,"Arkansas",2006,6.5,0
5,"Arkansas",2007,6.5,0
5,"Arkansas",2008,6.5,0
5,"Arkansas",2009,6.5,0
5,"Arkansas",2010,6.5,0
5,"Arkansas",2011,6.5,0
5,"Arkansas",2012,6.5,0
6,"California",1976,9,0
6,"California",1977,9,0
6,"California",1978,9,0
6,"California",1979,9,0
6,"California",1980,9.6,0
6,"California",1981,9.6,0
6,"California",1982,9.6,0
6,"California",1983,9.6,0
6,"California",1984,9.6,0
6,"California",1985,9.6,0
6,"California",1986,9.6,0
6,"California",1987,9.6,0
6,"California",1988,9.3,0
6,"California",1989,9.3,0
6,"California",1990,9.3,0
6,"California",1991,9.3,0
6,"California",1992,9.3,0
6,"California",1993,9.3,0
6,"California",1994,9.3,0
6,"California",1995,9.3,0
6,"California",1996,9.3,0
6,"California",1997,8.84,0
6,"California",1998,8.84,0
6,"California",1999,8.84,0
6,"California",2000,8.84,0
6,"California",2001,8.84,0
6,"California",2002,8.84,0
6,"California",2003,8.84,0
6,"California",2004,8.84,0
6,"California",2005,8.84,0
6,"California",2006,8.84,0
6,"California",2007,8.84,0
6,"California",2008,8.84,0
6,"California",2009,8.84,0
6,"California",2010,8.84,0
6,"California",2011,8.84,0
6,"California",2012,8.84,0
8,"Colorado",1976,5,0
8,"Colorado",1977,5,0
8,"Colorado",1978,5,0
8,"Colorado",1979,5,0
8,"Colorado",1980,5,0
8,"Colorado",1981,5,0
8,"Colorado",1982,5,0
8,"Colorado",1983,5,0
8,"Colorado",1984,5,0
8,"Colorado",1985,5,0
8,"Colorado",1986,5,0
8,"Colorado",1987,6,0
8,"Colorado",1988,6,0
8,"Colorado",1989,5.5,0
8,"Colorado",1990,5.4,0
8,"Colorado",1991,5.3,0
8,"Colorado",1992,5.2,0
8,"Colorado",1993,5.1,0
8,"Colorado",1994,5,0
8,"Colorado",1995,5,0
8,"Colorado",1996,5,0
8,"Colorado",1997,5,0
8,"Colorado",1998,5,0
8,"Colorado",1999,4.75,0
8,"Colorado",2000,4.75,0
8,"Colorado",2001,4.63,0
8,"Colorado",2002,4.63,0
8,"Colorado",2003,4.63,0
8,"Colorado",2004,4.63,0
8,"Colorado",2005,4.63,0
8,"Colorado",2006,4.63,0
8,"Colorado",2007,4.63,0
8,"Colorado",2008,4.63,0
8,"Colorado",2009,4.63,0
8,"Colorado",2010,4.63,0
8,"Colorado",2011,4.63,0
8,"Colorado",2012,4.63,0
9,"Connecticut",1976,10,0
9,"Connecticut",1977,10,0
9,"Connecticut",1978,10,0
9,"Connecticut",1979,10,0
9,"Connecticut",1980,10,0
9,"Connecticut",1981,10,0
9,"Connecticut",1982,10,0
9,"Connecticut",1983,11.5,0
9,"Connecticut",1984,11.5,0
9,"Connecticut",1985,11.5,0
9,"Connecticut",1986,11.5,0
9,"Connecticut",1987,11.5,0
9,"Connecticut",1988,11.5,0
9,"Connecticut",1989,11.5,0
9,"Connecticut",1990,11.5,0
9,"Connecticut",1991,11.5,0
9,"Connecticut",1992,11.5,0
9,"Connecticut",1993,11.5,0
9,"Connecticut",1994,11.5,0
9,"Connecticut",1995,11.25,0
9,"Connecticut",1996,10.75,0
9,"Connecticut",1997,10.5,0
9,"Connecticut",1998,9.5,0
9,"Connecticut",1999,8.5,0
9,"Connecticut",2000,7.5,0
9,"Connecticut",2001,7.5,0
9,"Connecticut",2002,7.5,0
9,"Connecticut",2003,7.5,0
9,"Connecticut",2004,7.5,0
9,"Connecticut",2005,7.5,0
9,"Connecticut",2006,7.5,0
9,"Connecticut",2007,7.5,0
9,"Connecticut",2008,7.5,0
9,"Connecticut",2009,7.5,0
9,"Connecticut",2010,7.5,0
9,"Connecticut",2011,7.5,0
9,"Connecticut",2012,9,0
10,"Delaware",1976,7.2,0
10,"Delaware",1977,7.2,0
10,"Delaware",1978,8.7,0
10,"Delaware",1979,8.7,0
10,"Delaware",1980,8.7,0
10,"Delaware",1981,8.7,0
10,"Delaware",1982,8.7,0
10,"Delaware",1983,8.7,0
10,"Delaware",1984,8.7,0
10,"Delaware",1985,8.7,0
10,"Delaware",1986,8.7,0
10,"Delaware",1987,8.7,0
10,"Delaware",1988,8.7,0
10,"Delaware",1989,8.7,0
10,"Delaware",1990,8.7,0
10,"Delaware",1991,8.7,0
10,"Delaware",1992,8.7,0
10,"Delaware",1993,8.7,0
10,"Delaware",1994,8.7,0
10,"Delaware",1995,8.7,0
10,"Delaware",1996,8.7,0
10,"Delaware",1997,8.7,0
10,"Delaware",1998,8.7,0
10,"Delaware",1999,8.7,0
10,"Delaware",2000,8.7,0
10,"Delaware",2001,8.7,0
10,"Delaware",2002,8.7,0
10,"Delaware",2003,8.7,0
10,"Delaware",2004,8.7,0
10,"Delaware",2005,8.7,0
10,"Delaware",2006,8.7,0
10,"Delaware",2007,8.7,0
10,"Delaware",2008,8.7,0
10,"Delaware",2009,8.7,0
10,"Delaware",2010,8.7,0
10,"Delaware",2011,8.7,0
10,"Delaware",2012,8.7,0
11,"District of Columbia",1976,9.9,0
11,"District of Columbia",1977,9.9,0
11,"District of Columbia",1978,9.9,0
11,"District of Columbia",1979,9.9,0
11,"District of Columbia",1980,9.9,0
11,"District of Columbia",1981,9.9,0
11,"District of Columbia",1982,9.9,0
11,"District of Columbia",1983,9.9,0
11,"District of Columbia",1984,9.9,0
11,"District of Columbia",1985,10.5,0
11,"District of Columbia",1986,10.5,0
11,"District of Columbia",1987,10.25,0
11,"District of Columbia",1988,10.25,0
11,"District of Columbia",1989,10.5,0
11,"District of Columbia",1990,10.5,0
11,"District of Columbia",1991,10.5,0
11,"District of Columbia",1992,10.5,0
11,"District of Columbia",1993,10.25,0
11,"District of Columbia",1994,10.25,0
11,"District of Columbia",1995,9.975,0
11,"District of Columbia",1996,9.975,0
11,"District of Columbia",1997,9.975,0
11,"District of Columbia",1998,9.975,0
11,"District of Columbia",1999,9.975,0
11,"District of Columbia",2000,9.975,0
11,"District of Columbia",2001,9.975,0
11,"District of Columbia",2002,9.975,0
11,"District of Columbia",2003,9.975,0
11,"District of Columbia",2004,9.975,0
11,"District of Columbia",2005,9.975,0
11,"District of Columbia",2006,9.975,0
11,"District of Columbia",2007,9.975,0
11,"District of Columbia",2008,9.975,0
11,"District of Columbia",2009,9.975,0
11,"District of Columbia",2010,9.975,0
11,"District of Columbia",2011,9.975,0
11,"District of Columbia",2012,9.975,0
12,"Florida",1976,5,0
12,"Florida",1977,5,0
12,"Florida",1978,5,0
12,"Florida",1979,5,0
12,"Florida",1980,5,0
12,"Florida",1981,5,0
12,"Florida",1982,5,0
12,"Florida",1983,5,0
12,"Florida",1984,5,0
12,"Florida",1985,5.5,0
12,"Florida",1986,5.5,0
12,"Florida",1987,5.5,0
12,"Florida",1988,5.5,0
12,"Florida",1989,5.5,0
12,"Florida",1990,5.5,0
12,"Florida",1991,5.5,0
12,"Florida",1992,5.5,0
12,"Florida",1993,5.5,0
12,"Florida",1994,5.5,0
12,"Florida",1995,5.5,0
12,"Florida",1996,5.5,0
12,"Florida",1997,5.5,0
12,"Florida",1998,5.5,0
12,"Florida",1999,5.5,0
12,"Florida",2000,5.5,0
12,"Florida",2001,5.5,0
12,"Florida",2002,5.5,0
12,"Florida",2003,5.5,0
12,"Florida",2004,5.5,0
12,"Florida",2005,5.5,0
12,"Florida",2006,5.5,0
12,"Florida",2007,5.5,0
12,"Florida",2008,5.5,0
12,"Florida",2009,5.5,0
12,"Florida",2010,5.5,0
12,"Florida",2011,5.5,0
12,"Florida",2012,5.5,0
13,"Georgia",1976,6,0
13,"Georgia",1977,6,0
13,"Georgia",1978,6,0
13,"Georgia",1979,6,0
13,"Georgia",1980,6,0
13,"Georgia",1981,6,0
13,"Georgia",1982,6,0
13,"Georgia",1983,6,0
13,"Georgia",1984,6,0
13,"Georgia",1985,6,0
13,"Georgia",1986,6,0
13,"Georgia",1987,6,0
13,"Georgia",1988,6,0
13,"Georgia",1989,6,0
13,"Georgia",1990,6,0
13,"Georgia",1991,6,0
13,"Georgia",1992,6,0
13,"Georgia",1993,6,0
13,"Georgia",1994,6,0
13,"Georgia",1995,6,0
13,"Georgia",1996,6,0
13,"Georgia",1997,6,0
13,"Georgia",1998,6,0
13,"Georgia",1999,6,0
13,"Georgia",2000,6,0
13,"Georgia",2001,6,0
13,"Georgia",2002,6,0
13,"Georgia",2003,6,0
13,"Georgia",2004,6,0
13,"Georgia",2005,6,0
13,"Georgia",2006,6,0
13,"Georgia",2007,6,0
13,"Georgia",2008,6,0
13,"Georgia",2009,6,0
13,"Georgia",2010,6,0
13,"Georgia",2011,6,0
13,"Georgia",2012,6,0
15,"Hawaii",1976,6.435,0
15,"Hawaii",1977,6.435,0
15,"Hawaii",1978,6.435,0
15,"Hawaii",1979,6.435,0
15,"Hawaii",1980,6.435,0
15,"Hawaii",1981,6.435,0
15,"Hawaii",1982,6.435,0
15,"Hawaii",1983,6.435,0
15,"Hawaii",1984,6.435,0
15,"Hawaii",1985,6.435,0
15,"Hawaii",1986,6.435,0
15,"Hawaii",1987,6.4,0
15,"Hawaii",1988,6.4,0
15,"Hawaii",1989,6.4,0
15,"Hawaii",1990,6.4,0
15,"Hawaii",1991,6.4,0
15,"Hawaii",1992,6.4,0
15,"Hawaii",1993,6.4,0
15,"Hawaii",1994,6.4,0
15,"Hawaii",1995,6.4,0
15,"Hawaii",1996,6.4,0
15,"Hawaii",1997,6.4,0
15,"Hawaii",1998,6.4,0
15,"Hawaii",1999,6.4,0
15,"Hawaii",2000,6.4,0
15,"Hawaii",2001,6.4,0
15,"Hawaii",2002,6.4,0
15,"Hawaii",2003,6.4,0
15,"Hawaii",2004,6.4,0
15,"Hawaii",2005,6.4,0
15,"Hawaii",2006,6.4,0
15,"Hawaii",2007,6.4,0
15,"Hawaii",2008,6.4,0
15,"Hawaii",2009,6.4,0
15,"Hawaii",2010,6.4,0
15,"Hawaii",2011,6.4,0
15,"Hawaii",2012,6.4,0
16,"Idaho",1976,6.5,0
16,"Idaho",1977,6.5,0
16,"Idaho",1978,6.5,0
16,"Idaho",1979,6.5,0
16,"Idaho",1980,6.5,0
16,"Idaho",1981,6.5,0
16,"Idaho",1982,6.5,0
16,"Idaho",1983,7.7,0
16,"Idaho",1984,7.7,0
16,"Idaho",1985,7.7,0
16,"Idaho",1986,7.7,0
16,"Idaho",1987,7.7,0
16,"Idaho",1988,8,0
16,"Idaho",1989,8,0
16,"Idaho",1990,8,0
16,"Idaho",1991,8,0
16,"Idaho",1992,8,0
16,"Idaho",1993,8,0
16,"Idaho",1994,8,0
16,"Idaho",1995,8,0
16,"Idaho",1996,8,0
16,"Idaho",1997,8,0
16,"Idaho",1998,8,0
16,"Idaho",1999,8,0
16,"Idaho",2000,8,0
16,"Idaho",2001,8,0
16,"Idaho",2002,7.6,0
16,"Idaho",2003,7.6,0
16,"Idaho",2004,7.6,0
16,"Idaho",2005,7.6,0
16,"Idaho",2006,7.6,0
16,"Idaho",2007,7.6,0
16,"Idaho",2008,7.6,0
16,"Idaho",2009,7.6,0
16,"Idaho",2010,7.6,0
16,"Idaho",2011,7.6,0
16,"Idaho",2012,7.6,0
17,"Illinois",1976,6.85,0
17,"Illinois",1977,6.85,0
17,"Illinois",1978,6.85,0
17,"Illinois",1979,6.85,0
17,"Illinois",1980,6.85,0
17,"Illinois",1981,6.5,0
17,"Illinois",1982,6.5,0
17,"Illinois",1983,7.3,0
17,"Illinois",1984,7.3,0
17,"Illinois",1985,6.5,0
17,"Illinois",1986,6.5,0
17,"Illinois",1987,6.5,0
17,"Illinois",1988,6.5,0
17,"Illinois",1989,7.3,0
17,"Illinois",1990,7.3,0
17,"Illinois",1991,7.3,0
17,"Illinois",1992,7.3,0
17,"Illinois",1993,7.3,0
17,"Illinois",1994,7.3,0
17,"Illinois",1995,7.3,0
17,"Illinois",1996,7.3,0
17,"Illinois",1997,7.3,0
17,"Illinois",1998,7.3,0
17,"Illinois",1999,7.3,0
17,"Illinois",2000,7.3,0
17,"Illinois",2001,7.3,0
17,"Illinois",2002,7.3,0
17,"Illinois",2003,7.3,0
17,"Illinois",2004,7.3,0
17,"Illinois",2005,7.3,0
17,"Illinois",2006,7.3,0
17,"Illinois",2007,7.3,0
17,"Illinois",2008,7.3,0
17,"Illinois",2009,7.3,0
17,"Illinois",2010,7.3,0
17,"Illinois",2011,9.5,0
17,"Illinois",2012,9.5,0
18,"Indiana",1976,5.5,0
18,"Indiana",1977,6,0
18,"Indiana",1978,6,0
18,"Indiana",1979,6,0
18,"Indiana",1980,6,0
18,"Indiana",1981,6,0
18,"Indiana",1982,6,0
18,"Indiana",1983,7,0
18,"Indiana",1984,7,0
18,"Indiana",1985,7,0
18,"Indiana",1986,7,0
18,"Indiana",1987,7.9,0
18,"Indiana",1988,7.9,0
18,"Indiana",1989,7.9,0
18,"Indiana",1990,7.9,0
18,"Indiana",1991,7.9,0
18,"Indiana",1992,7.9,0
18,"Indiana",1993,7.9,0
