"cz1","cz2","distance"
298,14,75.5588033902884
298,39,41.6881039457625
298,87,38.5455579464946
298,110,54.0561154936847
298,146,21.2924062496846
298,147,17.4174050245209
298,162,70.6727108028792
298,182,20.3907551399333
298,261,19.5961972875294
298,403,75.7655528453248
298,559,19.1919058292248
299,7,75.7422942679623
299,68,57.575747689371
299,86,58.6170191826926
299,270,61.1035401741112
299,273,31.3270834862612
299,369,72.8714047456906
299,397,67.5279013029997
299,419,60.7896778522793
299,425,25.4180163925496
299,453,29.19903874851
299,490,31.2687854303991
299,541,75.3068887912359
299,608,68.259297642623
299,627,30.2718978668968
299,634,26.1098303600935
299,644,31.5075323541029
300,525,51.6034986207128
300,539,30.8140562803751
300,543,31.1858657978113
300,595,51.7076836536836
300,623,34.9768743402145
300,685,80.5245428889793
301,11,70.0516644593898
301,33,91.2335252355711
301,135,40.6641807191159
301,324,32.5184824973188
301,335,65.382360895154
301,360,83.3318109218262
301,437,30.1847763466996
301,451,66.3298629693815
301,467,24.515290212026
301,479,27.6768009927002
301,491,29.8538157548826
301,504,96.5834466863557
301,563,68.6053559577407
301,591,73.7463537647267
301,620,96.3734878319629
301,675,36.2068060888651
302,32,76.1398502169291
302,59,19.4812580006607
302,72,66.5730066722736
302,81,87.0700686434223
302,89,68.5121943577588
302,116,16.5660443963873
302,150,87.8680322693338
302,167,52.7352839940827
302,256,21.7177001997247
302,266,81.570038957878
302,311,17.6151401145792
302,319,19.2444492811674
302,327,50.9327428210815
302,328,77.1618224313111
302,336,49.7192603768987
302,342,24.8695887330859
302,351,52.414383349804
302,359,27.272701134985
302,367,70.1453553217458
302,372,47.2866630936188
302,400,91.4485087193076
302,439,20.3206294805967
302,442,57.2696940175661
302,450,54.7773676909779
302,482,77.0687010016327
302,531,94.7043310676531
303,21,29.8664709181641
303,22,48.2042724058271
303,41,95.3505982530209
303,60,81.7161639732118
303,67,77.5344660691199
303,79,90.8572867826859
303,90,17.0726189091263
303,106,70.412365425929
303,120,64.6934236871252
303,141,21.7176256642414
303,190,32.573172484461
303,217,98.9578268542953
303,247,52.0288902305756
303,278,91.0321852430284
303,310,68.8708158369717
303,409,20.5921375117586
303,462,84.4676926827784
303,558,22.7324212010509
303,562,76.1324490266355
304,15,72.5875112398511
304,47,92.6833382796076
304,83,52.4296138521552
304,144,50.6272376828731
304,161,94.5272857515783
304,186,92.8325820753385
304,204,88.1918193998041
304,230,35.7359239764022
304,401,24.625180390322
304,455,75.7762911657454
304,470,95.4944759603894
304,499,87.1701894640765
304,504,95.8257607900028
304,507,22.3865336089788
304,518,25.7013733711758
304,561,25.4800342928637
304,563,74.66537417871
304,564,54.0702611571244
304,566,46.0286265426687
304,590,21.3236512295032
304,614,23.8081711274107
304,621,80.014356345383
305,12,34.1386229446852
305,47,72.9488611980635
305,179,41.233382797723
305,356,27.2413321072274
305,375,64.6458618732167
305,415,38.5521942307773
305,451,74.4649169341982
305,499,95.1016907017923
305,517,93.6682628179943
305,555,46.1331528918126
305,567,73.601949412517
305,683,65.2879844912222
306,8,41.5330553020669
306,19,98.9244872765432
306,20,74.2987490880915
306,60,46.3302871581943
306,62,23.8013992317825
306,79,94.3478740761201
306,143,26.5572342430506
306,188,16.6607830997117
306,347,25.6001730771877
306,380,81.7458851870631
306,382,60.4531985843054
306,678,29.4315660206707
307,75,93.0451336376773
307,237,35.0844681326294
307,334,29.9151909738473
307,410,72.2818428155305
307,522,41.0846985781848
307,601,70.7312857487445
308,36,48.6132605115636
308,74,94.3419748825961
308,134,54.7493793068213
308,151,90.1614176018868
308,180,32.881199731101
308,196,12.8859557742491
308,231,56.7532490434964
308,250,42.5888072074223
308,251,56.3648523108791
308,309,81.2074559316139
308,316,10.8008679827645
308,355,43.7989744519525
308,427,30.0402889024343
309,78,85.8617683330611
309,96,82.9200149627231
309,113,25.0592704435957
309,134,66.015870316319
309,151,29.1306132376118
309,169,21.1978245156329
309,184,94.7153478725938
309,196,94.8108601297762
309,214,69.3742071372834
309,231,22.3902468526419
309,250,23.3357239745241
309,251,62.9554803853308
309,308,81.2074559316139
309,316,57.3160077404681
309,358,29.1174282057901
309,427,82.4357219602891
309,431,59.1038210999298
309,466,46.8062928675378
309,565,84.6228579191558
310,22,88.8744650909885
310,30,71.8752185752459
310,41,16.6271949036566
310,65,69.2963899755198
310,67,79.7720827228576
310,90,40.2675878489204
310,91,61.9309095193353
310,106,68.9071110820072
310,123,21.9463789747668
310,141,14.156889372309
310,194,58.3613100521869
310,217,50.2005743044303
310,247,66.5653516166102
310,252,93.9297723312756
310,278,38.4138196454963
310,282,30.8648149441753
310,303,68.8708158369717
310,328,84.8276896027466
310,357,21.7611135273257
310,361,88.8757892088267
310,371,14.0517092677474
310,409,69.2774523700735
310,558,85.7855821834884
310,562,26.1804538657944
310,682,50.9230032006151
311,10,89.8862521052374
311,26,73.0397234434591
311,59,54.2716413727083
311,72,18.2481355297349
311,89,43.9459615462459
311,116,20.6951169357587
311,167,91.6683600039358
311,181,80.917573653813
311,256,72.7209392651814
311,266,44.5581844980248
311,302,17.6151401145792
311,319,42.5764780205832
311,327,33.7318872884831
311,328,96.402549597977
311,336,23.3117691266875
311,342,81.4239451002948
311,351,42.6388432921499
311,359,91.8130768045809
311,372,16.2246200532342
311,400,68.5015476996361
311,439,12.8963260159513
311,442,55.197439950306
311,450,72.5828605273477
311,463,59.8218514350291
311,468,92.0368200146122
311,472,98.0482283567069
311,523,73.6535592465785
311,531,75.1222872198809
312,20,96.517062414473
312,21,62.393323003839
312,22,99.6190597490726
312,34,70.8254242074274
312,45,94.347239834848
312,60,42.1329753976804
312,143,88.3254704540418
312,166,94.0790087101429
312,188,92.1649801581106
312,190,92.8468053769078
312,216,24.6470285926335
312,254,29.0409622046736
312,255,57.5631144854621
312,257,34.9262003475663
312,268,27.4415890244618
312,380,29.3813236980953
312,446,43.9492806960624
312,458,31.414501673727
312,462,84.2387480702628
312,589,86.5268181448378
313,23,37.5892778866598
313,29,99.8175566643657
313,45,47.1430882551615
313,92,30.5553451987204
313,114,69.2813649572237
313,156,77.2748805359247
313,225,51.3101217551459
313,258,26.0439265901938
313,265,81.6359559798935
313,268,97.2605301358594
313,275,12.2771981347395
313,289,22.7114266112723
313,314,23.038433857894
313,345,82.0404019682439
313,411,97.8287016254571
313,416,98.9362477556004
313,422,57.5730643646949
313,589,70.4634092864838
313,593,29.376645804865
313,602,26.9284750119513
314,23,28.1728223131234
314,29,86.9983643422307
314,92,44.4489954974061
314,114,25.5340817987795
314,154,66.7910795532013
314,163,76.4527304450393
314,168,88.4509678544236
314,225,72.5424358912167
314,258,82.8713041889524
314,265,86.7710326967993
314,275,98.3456329075852
314,286,88.1065684431413
314,289,49.6582570010715
314,313,23.038433857894
314,345,96.7370325879164
314,422,57.7155824065761
314,551,75.1653872773296
314,593,30.4708369916744
314,602,66.4002925257095
315,7,82.3106549830325
315,17,73.0178164744072
315,37,48.4471620656791
315,175,52.5822293981486
315,264,67.9418500118202
315,613,48.9832883891548
315,656,46.5763008555677
316,36,44.9857536503352
316,74,98.4118639746707
316,78,97.1879873168323
316,113,80.2413302152538
316,134,37.669280229487
316,151,70.4477261869322
316,180,57.7661577516788
316,196,20.4350122545427
316,231,29.5085909573781
316,250,22.7673507381221
316,251,32.0995819747537
316,308,10.8008679827645
316,309,57.3160077404681
316,355,54.0420590640343
316,418,98.8605282754461
316,427,30.9031422048997
316,565,95.8745998434538
317,44,29.409242139188
317,49,84.5217787597199
317,101,32.4798948504625
317,121,87.5867528358671
317,185,27.5064460308312
317,200,85.2459103167828
317,240,31.1039550889453
317,321,69.8608096864339
317,353,20.782377080738
317,364,71.3572072284252
317,376,91.2308409989276
317,426,71.5036222169728
317,428,80.5496792562285
317,456,92.434876184378
317,464,68.8262810886465
317,542,24.9830793723677
317,572,56.8866539062724
317,628,83.3754967090643
318,10,22.2898410872571
318,59,65.2516761135813
318,81,22.5858112757096
318,136,52.6121348222441
318,148,26.5483067645343
318,170,74.1065504113317
318,203,74.0774668104246
318,213,48.183881368728
318,222,21.0318084479673
318,296,66.0154149162624
318,327,64.5368942522737
318,367,66.987444505141
318,391,68.3869870562236
318,417,97.1900865828802
318,436,89.8870294297436
318,442,43.1384514794844
319,59,76.5378201201036
319,65,63.3673178634917
319,72,85.3025344938065
319,91,89.5951178113435
319,116,66.3868963091233
319,150,96.8833874140608
319,167,32.703788577314
319,256,16.5408784100636
319,266,74.5886223910959
319,302,19.2444492811674
319,311,42.5764780205832
319,327,99.5872760067646
319,328,41.6295025322858
319,336,52.1006285809634
319,342,41.1680333851208
319,351,20.9756345049175
319,359,77.4355849687816
319,372,81.9567218785132
319,402,88.4132984812449
319,439,20.7006927821354
319,450,19.3243760659567
319,468,93.1652844589047
319,472,83.3254684543197
319,482,72.6558452105139
319,531,66.2227558060062
320,58,29.9425034437755
320,66,48.1658424400845
320,115,72.695405303867
320,122,76.0143611577845
320,127,23.8970137781285
320,145,34.47423199339
320,202,64.5546109117365
320,221,81.4717512126516
320,224,21.773434609629
320,229,63.5780802340831
320,235,22.5379814374566
320,236,60.8423175474627
320,242,71.2107471005521
320,280,79.8366339641887
320,440,39.7334326200445
320,548,67.9916827045005
321,44,50.1809976380074
321,49,87.7298946465428
321,71,74.8914651966312
321,185,21.4171890108986
321,200,70.1214127333387
321,240,61.217191809672
321,259,73.4689270587908
321,317,69.8608096864339
321,350,86.7988689606798
321,353,36.5895550144263
321,364,20.9470815326041
321,430,29.2619801695864
321,493,85.1133975336355
321,542,93.387072373243
321,568,56.1380440432987
321,628,25.5905448731985
322,53,93.5877667038351
322,104,26.7290245484997
322,172,53.3056363494641
322,232,78.7530633606152
322,352,25.466774980042
322,388,22.6948903874693
322,395,28.3347335760658
322,508,69.0600463874707
322,574,87.7321149663609
322,583,43.7816769700438
323,297,98.3003424370086
323,584,63.8637426252127
323,658,83.8378269341862
323,902,62.530408323268
323,903,73.3394135303349
324,6,54.6746068655319
324,33,86.601402797628
324,135,36.6817538858161
324,260,88.5571878636627
324,301,32.5184824973188
324,335,37.6575827851458
324,360,39.1722067172705
324,467,59.0695360176427
324,474,38.3526856236931
324,479,41.1241224754806
324,605,26.8664031814804
324,624,85.7298867726898
324,675,40.8501230612858
324,684,40.3935400833283
325,64,86.2567013556644
325,75,30.0188827742425
325,205,25.806371324196
325,277,89.095368502176
325,334,29.8387984444008
325,522,39.9323934081175
326,43,82.5368600770594
326,107,59.7302051687806
326,131,39.0092097157932
326,260,99.7171208744214
326,445,91.1189462758079
326,487,96.8005832243112
326,521,39.7049388064304
326,540,95.6438385342724
326,599,39.335471945564
326,664,46.5824644938413
327,10,19.408683410222
327,38,48.0136238483886
327,59,49.4172278462087
327,72,62.8667020163097
327,81,50.0377770765797
327,89,29.467068045668
327,116,15.9832740167564
327,136,93.5311751439492
327,148,74.0209145747148
327,222,81.409896255736
327,302,50.9327428210815
327,311,33.7318872884831
327,318,64.5368942522737
327,319,99.5872760067646
327,336,93.9808532891118
327,367,89.5040802897215
327,372,27.2642998100245
327,391,62.1024335688019
327,400,25.1809105640064
327,404,91.1947449559649
327,439,78.433192736426
327,442,21.6149618515848
327,536,66.4856115635473
328,65,17.4588646807341
328,91,27.1727734806682
328,106,80.2082708238529
328,123,28.8722651927245
328,167,17.2730371661007
328,217,65.706802734118
328,246,64.3077203438643
328,256,16.4486193822808
328,282,80.2121836189353
328,302,77.1618224313111
328,310,84.8276896027466
328,311,96.402549597977
328,319,41.6295025322858
328,336,85.1717750223964
328,342,67.1140486397706
328,351,46.0819587558253
328,357,55.9150673282399
328,361,70.4281291302462
328,371,89.297404977637
328,402,47.2915786186615
328,439,67.1668675890129
328,450,17.3663282685573
328,468,99.7021952890429
328,472,83.0660303725304
328,482,69.2239890069766
328,531,56.2610675246081
328,562,78.1296993753058
328,573,80.323210240265
328,682,36.3015652115926
329,4,67.3374252301304
329,24,26.0233494705809
329,57,27.156744090982
329,206,17.2387362811105
329,241,54.0835961071353
329,244,98.8881696547749
329,245,24.6734928968646
329,267,60.8833811671815
329,295,86.4076586705075
329,429,65.7365345249467
329,514,49.6495424804652
329,516,89.8635239609752
329,532,29.3879113997876
329,546,85.4396444774446
329,547,93.1497949636139
329,550,23.7432745690305
329,564,94.2870569181405
329,597,91.8218789725004
329,603,29.5172444208778
330,14,14.9057366761667
330,31,57.4259072032347
330,36,63.84438755318
330,39,7.34087474729633
330,74,15.9142401079085
330,147,93.7456341673665
330,173,36.8795274960827
330,178,90.3701659896748
330,180,36.750371981292
330,219,19.77333478867
330,261,91.3604652804387
330,355,51.4480938999406
330,403,83.7629230118836
330,418,95.6574799509131
330,434,79.7027107923187
330,454,95.1227354992993
331,26,70.6788267632513
331,50,12.953214460971
331,54,67.154155931004
331,63,21.7213335702022
331,108,18.190413556135
331,117,55.131437872889
331,128,15.8045302965401
331,157,46.9566438585203
331,176,60.9379378359423
331,189,87.4429614769071
331,209,70.875223885684
331,228,91.3905305769334
331,235,88.9642119819118
331,242,90.1809301444184
331,272,66.7939159733597
331,343,14.7191204841867
331,349,45.3977153979595
331,384,45.6433497994958
331,443,62.3515522762467
331,457,98.3043502933953
331,471,34.4610233401301
331,480,70.5469876800525
331,560,51.9691875944766
332,113,78.1741114064525
332,152,95.4371935440236
332,164,80.3142767013259
332,203,34.4419960665474
332,213,92.6933636067497
332,215,24.0976012503452
332,251,79.2592319446042
332,296,70.3606061499051
332,358,51.7840702289582
332,418,76.3778734010504
332,420,32.8062602615501
332,431,86.5276351967238
332,524,28.2556800086071
332,565,35.5566837011733
333,86,61.1414209816705
333,97,22.2393599580256
333,193,29.4115525351446
333,270,62.1906764625476
333,533,57.6805974742811
333,541,32.5880853666742
333,606,42.7973649756007
333,610,47.9038935647544
333,644,80.7792489296632
334,75,78.8339142581174
334,205,97.3235830287875
334,237,62.0811634244957
334,307,29.9151909738473
334,325,29.8387984444008
334,522,23.6170882997519
334,601,93.4019310879534
335,6,32.2702155521748
335,11,86.1019571693845
335,135,27.9255475231445
335,260,87.2958663152907
335,301,65.382360895154
335,324,37.6575827851458
335,429,80.772356622879
335,459,53.4219068079657
335,467,75.83394287499
335,474,70.0644432748974
335,532,61.7785427021888
335,547,68.7854261249887
335,620,45.2343131920857
335,642,35.9636839585541
335,646,85.36939043359
335,675,89.6219024578484
335,680,43.9639816151137
335,684,39.9002293754598
336,26,62.5383698853993
336,65,68.3067522137421
336,72,21.1984242079164
336,89,68.5868336279171
336,116,85.4138936078664
336,176,75.5502047818912
336,181,86.6918326432556
336,199,87.4530764665058
336,228,76.625490265699
336,256,80.9652971011702
336,266,15.6898443354749
336,302,49.7192603768987
336,311,23.3117691266875
336,319,52.1006285809634
336,327,93.9808532891118
336,328,85.1717750223964
336,351,18.8130761674389
336,372,49.4818598108946
336,439,12.0255952772011
336,450,58.5247992784379
336,463,62.9272157698273
336,468,47.3685661474469
336,472,47.2891096401003
336,523,50.2292739558252
336,531,24.346623800998
336,573,75.9870616012078
337,10,84.2703539673429
337,25,17.0044250291725
337,26,81.5572775163264
337,38,17.6130760403155
337,72,88.3858615935652
337,89,24.869533034775
337,181,15.5020712666795
337,191,63.5421609409551
337,202,83.7398168803409
337,272,80.9994294304485
337,285,64.5281164071269
337,372,91.2686246451097
337,383,49.3096489027128
337,400,59.4755964830513
337,404,51.2865124082305
337,432,90.7941070761943
337,448,22.4318993032669
337,463,62.422996821213
337,536,73.9799539037189
337,587,82.4278128438496
338,16,19.0039578227861
338,56,24.4899742684029
338,114,98.1975115663486
338,154,89.8333844277984
338,168,30.6351885674625
338,255,83.7571790254003
338,345,87.1888452473124
339,94,34.711591410016
339,689,90.1403359653215
340,18,88.9063518187784
340,46,87.3087980687154
340,48,61.3803089157736
340,477,51.5550002317751
340,489,46.2758820914399
340,498,26.2054519828786
340,501,28.6727647977258
341,8,26.5282258972603
341,19,52.11756266342
341,20,75.2630566748541
341,22,57.1345913091526
341,30,96.561160629053
341,61,83.1410167707404
341,62,98.7449412976688
341,67,28.531431299455
341,79,19.7776015882103
341,119,31.9211981504599
341,137,46.363085789701
341,141,79.0918814028479
341,188,92.5467333770458
341,194,57.2094335793212
341,197,17.9533521574251
341,247,59.3653890438562
341,252,19.6269810718134
341,347,77.8773834100688
341,382,51.8547670972122
341,409,93.8369274057041
341,424,80.2577674193787
342,32,22.901943070586
342,51,87.3909193076173
342,59,47.5819466672727
342,91,80.7256579100682
342,112,41.1087938393968
342,116,71.3642823485647
342,138,82.6181161031597
342,150,19.7991064721232
342,167,17.1434976265051
342,246,70.3504084922033
342,248,80.6839309797469
342,256,20.0576509719294
342,302,24.8695887330859
342,311,81.4239451002948
342,319,41.1680333851208
342,328,67.1140486397706
342,351,91.2016158785475
342,359,16.7423943319142
342,367,68.6845393548148
342,402,65.5357192107671
342,421,47.5638375945182
342,436,92.7973570021389
342,439,74.6998813253108
342,441,70.7086819258111
342,450,59.9860561932713
342,482,37.5546950601441
343,2,95.9180212754748
343,50,26.915701685563
343,63,57.3974786249106
343,108,48.8781120496165
343,117,38.6164714435461
343,128,11.1113521725886
343,157,88.8724472395921
343,176,97.2843593303874
343,189,85.6643997777468
343,209,40.9478682066418
343,221,89.5061164718691
343,235,84.9678157087157
343,272,88.0510579863241
343,331,14.7191204841867
343,349,23.6967424243439
343,350,96.5514046385375
343,384,18.0303625165177
343,399,88.6896912186436
343,443,70.7858472183353
343,471,22.4411948440604
343,480,95.7198832047001
343,520,89.9369628447177
343,560,65.6716085387305
344,58,83.9703700985407
344,70,86.316870902756
344,115,26.2199959809934
344,127,81.6449835403246
344,144,90.9594315840234
344,145,59.3885359409567
344,161,26.5528563659375
344,186,77.5288662767159
344,192,76.5889917323006
344,223,41.4518389035616
344,229,22.0888527023145
344,230,24.7739465339224
344,280,64.7438973217702
344,393,89.1427385745937
344,455,65.8169666871621
344,470,26.5596747193503
344,478,98.4438878399827
344,507,60.6085972965162
344,545,18.9384829095203
344,548,95.6725962345207
344,561,93.669319138708
345,16,22.4326149791195
345,34,16.4868487803237
345,45,22.6737590266206
345,56,37.1833727050361
345,114,47.6618544872323
345,154,99.0088709500634
345,168,66.5245438509228
345,255,59.4216635701654
345,257,45.2739516836906
345,258,20.1885207210409
345,268,67.1942015760379
345,275,91.0766595587384
345,289,25.4077808073217
345,313,82.0404019682439
345,314,96.7370325879164
345,338,87.1888452473124
345,593,66.351949910031
346,30,78.2423080365918
346,84,21.8134160383419
346,91,81.5606458176374
346,112,72.3446855627851
346,138,21.3441612145859
346,162,71.0599597821926
346,212,71.0307330629003
346,220,31.7155000860582
346,238,92.0661865202451
346,246,50.096306024461
346,248,76.4546436748866
346,278,98.4740036374911
346,282,52.7318316312784
346,361,27.9265941136137
346,402,90.8069209305049
346,482,83.8333159177055
346,528,59.2914125105965
347,8,15.5994485291243
347,19,58.9740556496183
347,20,51.223412748265
347,22,78.4939922986221
347,60,83.0673910955046
347,62,19.6170941644839
347,79,61.7597745393549
347,143,79.5272219965503
347,188,32.7526444064249
347,197,73.712028055923
347,306,25.6001730771877
347,341,77.8773834100688
347,374,74.5166281533698
347,382,20.1816535820469
347,670,82.0621021016559
347,678,73.120233027137
348,93,27.5821568002277
348,211,83.6826648050966
348,294,58.4134365415087
348,612,49.7593257798514
348,635,49.3918210084186
348,637,67.0054562381663
348,641,34.0816368536646
349,2,30.8678820596926
349,50,37.7182345185287
349,63,81.5843596316222
349,66,42.2433326289102
349,108,93.9215328665018
349,122,73.6426833398006
349,128,66.0426293221357
349,209,51.818797377638
349,221,19.6230070578813
349,224,89.514111683821
349,235,38.1306865616371
349,242,81.4787672406886
349,272,87.8718341245367
349,331,45.3977153979595
349,343,23.6967424243439
349,384,21.5962465056989
349,399,53.5943930580772
349,443,61.8819679075166
349,471,19.3707952880422
350,1,80.6910029767186
350,2,77.4472465857239
350,117,56.8874378698119
350,128,79.8981044396291
350,189,95.2717612190694
350,209,25.220249391228
350,259,23.1096413619084
350,321,86.7988689606798
350,343,96.5514046385375
350,364,28.2670564075886
350,384,66.3078230720712
350,399,28.7111423597422
350,413,92.43635981474
350,430,48.3549026052326
350,493,28.9688916704498
350,520,34.3960701345398
350,568,73.1880603535111
350,628,91.5475831586944
351,26,85.176475119952
351,65,27.2219429502097
351,72,45.7892919768232
351,89,90.812251979352
351,91,99.8219920762887
351,106,94.9892674007955
351,167,62.8525787728675
351,176,93.173430347009
351,199,71.9445413675124
351,217,95.3330995005079
351,228,84.2669351919807
351,256,46.0359818978411
351,266,34.5210335254967
351,302,52.414383349804
351,311,42.6388432921499
351,319,20.9756345049175
351,328,46.0819587558253
351,336,18.8130761674389
351,342,91.2016158785475
351,372,68.4914146011137
351,439,16.1873127682904
351,450,18.0246759667258
351,463,87.6730460642609
351,468,53.2606006615191
351,472,39.2033522623195
351,523,69.2365691434774
351,531,19.532278878733
351,573,52.9156520985875
352,53,26.1357173388897
352,104,52.4860952516807
352,172,24.2244540354745
352,232,44.202159562455
352,249,28.3096917979473
352,284,74.5816202627476
352,322,25.466774980042
352,388,22.9089401809575
352,395,88.935204495766
352,513,74.4340373032684
352,574,67.8053297056227
352,583,26.9830008251765
353,44,24.0630065302059
353,49,88.7644193031865
353,101,52.0613325538776
353,185,24.985305113551
353,200,81.5695391933875
353,240,49.6371954089125
353,317,20.782377080738
353,321,36.5895550144263
353,364,40.2134745830444
353,426,86.8455977895894
353,430,79.9739120378737
353,464,94.0012508364681
353,493,98.2381987986951
353,542,52.7171848798281
353,568,98.6913410756057
353,572,77.1802391628245
353,628,56.9834955163478
354,109,79.65734658102
354,129,20.8721625456033
354,171,65.6878423227851
354,362,67.7189145839486
354,412,29.4443122433598
354,596,61.1811757899758
354,662,38.7506629564946
355,14,76.7368683468973
355,36,22.7645925032948
355,39,71.2176115221531
355,74,28.3750887369146
355,173,55.175656177949
355,180,20.9022233650118
355,196,23.5853118999107
355,219,65.106728010043
355,231,77.5453470248611
355,251,57.0647762008632
355,308,43.7989744519525
355,316,54.0420590640343
355,330,51.4480938999406
355,418,74.0043673783618
356,12,76.6395331130536
356,33,55.8820326246501
356,271,39.9106796464535
356,305,27.2413321072274
356,375,25.2851841994748
356,415,35.3763452851732
356,451,82.3868957066452
356,496,67.8996458693378
356,683,70.6661952348726
357,41,64.6105311398612
357,65,32.3847726509172
357,90,43.6186159644872
357,91,57.4918557879877
357,106,61.5443862160121
357,123,18.5995817157841
357,141,36.5664569315947
357,167,95.2945424918902
357,199,90.9827296466752
357,217,30.1740766327716
357,278,92.1451015376193
357,282,44.412687838027
357,310,21.7611135273257
357,328,55.9150673282399
357,361,90.5110741750221
357,371,37.179179512604
357,450,96.6502575419412
357,531,95.2338792426008
357,562,16.842993041869
357,573,79.8399478543129
357,682,19.9168412099909
358,113,21.9057411595384
358,151,90.8143232785724
358,164,76.9944611798164
358,169,24.996969230985
358,184,63.8745351482472
358,214,45.2481714911101
358,215,91.5945701215469
358,231,53.9368954875626
358,250,89.6052344984332
358,251,55.5022842215982
358,309,29.1174282057901
358,332,51.7840702289582
358,418,89.0992164033646
358,420,65.2880289893081
358,431,26.5497623011405
358,466,65.3819599819137
358,524,38.9540064377548
358,565,25.2075077121019
359,31,89.8892902409954
359,32,18.5370941868799
359,51,58.7700085423514
359,59,29.6664991720612
359,81,69.7532492610058
359,112,78.5183370906302
359,116,65.9798467042761
359,136,88.9725682170404
359,150,58.9364080817274
359,167,54.2747428320269
359,248,82.1278479019102
359,256,56.4066965935971
359,302,27.272701134985
359,311,91.8130768045809
359,319,77.4355849687816
359,342,16.7423943319142
359,367,25.4042960382788
359,421,64.0939487658514
359,436,40.6898008736922
359,439,99.1016179298585
359,441,29.4126685512342
359,442,74.0663575375827
359,454,82.6171612563962
359,482,82.440571892701
360,33,33.7387548039745
360,271,68.2661290592996
360,301,83.3318109218262
360,324,39.1722067172705
360,375,95.6760623650803
360,390,72.2107567655292
360,415,90.0469930825241
360,451,76.6409323035101
360,474,80.2497081123459
360,479,25.5788866626644
360,577,97.1458671672888
360,605,46.6132509117509
360,624,35.727947591655
360,675,50.8344536488556
360,681,71.1689167564445
361,30,67.6361140778596
361,41,90.755962281954
361,84,31.3926465248112
361,91,15.5869230917883
361,112,84.9342321272662
361,123,55.2035323447076
361,138,16.9070178931694
361,150,89.663648751161
361,167,59.7316351499338
361,212,86.2966586933599
361,220,82.7314483217145
361,246,22.9910306871774
361,248,95.5158446692348
361,278,79.8616283257695
361,282,20.9723255094053
361,310,88.8757892088267
361,328,70.4281291302462
361,346,27.9265941136137
361,357,90.5110741750221
361,371,68.7794586425437
361,402,43.1037415032801
361,482,50.2445647366941
361,528,99.3309440153413
361,682,90.1486562720118
362,18,79.9707463227518
362,109,75.3111506136501
362,129,26.8022227609636
362,174,31.7297866966299
362,354,67.7189145839486
362,373,53.0188084855975
362,412,85.8979945394077
362,640,47.8500390383636
363,175,88.5140113249695
363,264,91.1134665053554
363,381,21.4724104648118
363,423,43.1721074555652
363,552,69.9995986394994
363,617,51.3374244061447
363,633,72.1158219046977
363,677,92.2787311230293
364,2,61.5758789289405
364,44,23.6451550680402
364,126,81.0839931763252
364,185,53.6010184586937
364,209,77.8059642198292
364,240,91.2134079155349
364,259,32.9564793648506
364,317,71.3572072284252
364,321,20.9470815326041
364,350,28.2670564075886
364,353,40.2134745830444
364,376,61.6229561036313
364,399,45.946517605126
364,430,25.6994001258112
364,464,86.5651824518978
364,493,28.4819863089434
364,520,79.1817238596054
364,542,76.1375029256705
364,568,71.5933665898465
364,628,65.1065038019202
365,46,54.111800945357
365,95,86.1467261385074
365,477,90.0978082660309
365,495,39.1576306595176
365,501,53.8495011609486
365,609,34.2710299209329
365,654,88.6794150783262
365,686,93.0117295713292
365,698,99.4531802498863
366,47,92.0555450935824
366,70,84.499920756092
366,100,43.0899817455009
366,111,72.6723267919878
366,130,70.0117607470548
366,144,86.2302499701794
366,186,46.7878644371178
366,204,32.4349945098969
366,223,35.4125715350097
366,233,28.0319991207882
366,263,27.8196202329303
366,279,36.3295536225634
366,470,78.2677594015818
366,517,35.6291203740714
366,567,96.9404250827898
366,586,91.1772865537251
367,10,71.1977588053951
367,31,98.2469462279714
367,32,66.0341472252505
367,51,94.1427013381914
367,59,14.9085015314904
367,81,21.9162723762725
367,116,82.7074422098682
367,136,20.889744459811
367,148,94.2812036111314
367,152,57.3902708283916
367,178,89.5537635373149
367,203,74.7306167547457
367,213,88.7149810756819
367,222,39.4651338814072
367,302,70.1453553217458
367,318,66.987444505141
367,327,89.5040802897215
367,342,68.6845393548148
367,359,25.4042960382788
367,420,96.8693343716043
367,436,17.3965581514767
367,441,47.604140584756
367,442,62.8950275747085
367,454,51.2076842116088
368,15,69.3773544835645
368,24,99.7979096449807
368,55,22.2475088002925
368,121,23.486066503538
368,126,77.0790619139939
368,133,59.1532410528461
368,245,83.1590181936316
368,253,73.8442463079883
368,295,66.7187720967894
368,393,65.0353061119333
368,464,63.888963157381
368,469,21.8613652609324
368,492,24.1114291713492
368,509,31.03603849098
368,516,61.5879445323578
368,526,28.903856666116
368,554,75.9163131051318
368,597,87.7896829329521
368,604,84.9641350262284
368,616,40.7706372601986
368,671,55.4884762265255
369,28,35.0102556846048
369,42,99.1307670194253
369,68,28.7398950790988
369,102,93.9180106139669
369,269,37.9613171466518
369,273,83.3313666409743
369,299,72.8714047456906
369,370,88.6086557796288
369,397,57.7104228045168
369,425,30.2023734882956
369,433,78.338435314211
369,447,33.3352829620295
369,452,77.4140291923123
369,453,26.4697741867347
369,490,73.8264673711327
369,497,74.8617985446937
369,608,66.1239688724297
369,634,98.9093553131049
370,7,97.8944236175913
370,28,28.8404328133798
370,243,83.1554575036727
370,273,41.0513536971637
370,369,88.6086557796288
370,379,44.3690181924772
370,397,28.5014841528888
